,Unnamed: 0,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,f1,precision,recall,true_positives,true_negatives,false_positives,false_negatives,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
599,599.0,1.0,1.0,1.0,8.0,4.0,60.0,7.0,0.15700040757656095,0.15700040757656095,0.0,0.0,0.0,0.0,3494.0,0.0,1161.0,3321.0,67.53771615028381,17_D_exp64,17_D.v1.l1.ds1.l_combo8.ds_combo4.idays60.odays7,31.0,Network 1,D,Min
604,604.0,1.0,1.0,1.0,9.0,2.0,30.0,1.0,0.19381898641586304,0.19381898641586304,0.0,0.0,0.0,0.0,475.0,0.0,203.0,3389.0,64.73373317718506,17_D_exp64,17_D.v1.l1.ds1.l_combo9.ds_combo2.idays30.odays1,31.0,Network 1,D,Min
605,605.0,1.0,1.0,1.0,9.0,2.0,30.0,7.0,0.19765572249889374,0.19765576720237726,0.0,0.0,0.0,0.0,3314.0,0.0,1425.0,3383.0,79.2291657924652,17_D_exp64,17_D.v1.l1.ds1.l_combo9.ds_combo2.idays30.odays7,37.0,Network 1,D,Min
606,606.0,1.0,1.0,1.0,9.0,2.0,60.0,1.0,0.19243544340133667,0.19243544340133667,0.0,0.0,0.0,0.0,475.0,0.0,197.0,3359.0,68.59765481948854,17_D_exp64,17_D.v1.l1.ds1.l_combo9.ds_combo2.idays60.odays1,32.0,Network 1,D,Min
607,607.0,1.0,1.0,1.0,9.0,2.0,60.0,7.0,0.19232264161109924,0.19232264161109924,0.0,0.0,0.0,0.0,3313.0,0.0,1384.0,3353.0,97.03674268722534,17_D_exp64,17_D.v1.l1.ds1.l_combo9.ds_combo2.idays60.odays7,45.0,Network 1,D,Min
612,612.0,1.0,1.0,1.0,9.0,4.0,30.0,1.0,0.17952342331409454,0.17952342331409454,0.0,0.0,0.0,0.0,475.0,0.0,198.0,3363.0,27.69905495643616,17_D_exp64,17_D.v1.l1.ds1.l_combo9.ds_combo4.idays30.odays1,13.0,Network 1,D,Min
613,613.0,1.0,1.0,1.0,9.0,4.0,30.0,7.0,0.1801458448171616,0.18014587461948395,0.0,0.0,0.0,0.0,3313.0,0.0,1391.0,3357.0,53.65935254096985,17_D_exp64,17_D.v1.l1.ds1.l_combo9.ds_combo4.idays30.odays7,25.0,Network 1,D,Min
614,614.0,1.0,1.0,1.0,9.0,4.0,60.0,1.0,0.17732781171798706,0.17732781171798706,0.0,0.0,0.0,0.0,473.0,0.0,194.0,3333.0,65.52074003219603,17_D_exp64,17_D.v1.l1.ds1.l_combo9.ds_combo4.idays60.odays1,31.0,Network 1,D,Min
615,615.0,1.0,1.0,1.0,9.0,4.0,60.0,7.0,0.17604781687259674,0.17604780197143555,0.0,0.0,0.0,0.0,3305.0,0.0,1357.0,3327.0,58.27891755104065,17_D_exp64,17_D.v1.l1.ds1.l_combo9.ds_combo4.idays60.odays7,27.0,Network 1,D,Min
620,620.0,1.0,1.0,1.0,10.0,2.0,30.0,1.0,0.2351852357387543,0.2351852357387543,0.0,0.0,0.0,0.0,247.0,0.0,166.0,2062.0,55.52308750152588,17_D_exp64,17_D.v1.l1.ds1.l_combo10.ds_combo2.idays30.odays1,42.0,Network 1,D,Min
621,621.0,1.0,1.0,1.0,10.0,2.0,30.0,7.0,0.25562936067581177,0.25562936067581177,0.0,0.0,0.0,0.0,1723.0,0.0,1161.0,2056.0,31.243361473083496,17_D_exp64,17_D.v1.l1.ds1.l_combo10.ds_combo2.idays30.odays7,23.0,Network 1,D,Min
622,622.0,1.0,1.0,1.0,10.0,2.0,60.0,1.0,0.23998287320137024,0.23998287320137024,0.0,0.0,0.0,0.0,241.0,0.0,166.0,2032.0,43.42701315879822,17_D_exp64,17_D.v1.l1.ds1.l_combo10.ds_combo2.idays60.odays1,33.0,Network 1,D,Min
623,623.0,1.0,1.0,1.0,10.0,2.0,60.0,7.0,0.2367192506790161,0.2367192506790161,0.0,0.0,0.0,0.0,1689.0,0.0,1153.0,2026.0,84.01841473579405,17_D_exp64,17_D.v1.l1.ds1.l_combo10.ds_combo2.idays60.odays7,63.0,Network 1,D,Min
636,636.0,1.0,1.0,1.0,11.0,2.0,30.0,1.0,0.1973053365945816,0.1973053365945816,0.0,0.0,0.0,0.0,452.0,0.0,170.0,3110.0,21.453575134277344,17_D_exp64,17_D.v1.l1.ds1.l_combo11.ds_combo2.idays30.odays1,11.0,Network 1,D,Min
637,637.0,1.0,1.0,1.0,11.0,2.0,30.0,7.0,0.19771020114421844,0.19771021604537964,0.0,0.0,0.0,0.0,3162.0,0.0,1185.0,3104.0,25.872790813446045,17_D_exp64,17_D.v1.l1.ds1.l_combo11.ds_combo2.idays30.odays7,13.0,Network 1,D,Min
638,638.0,1.0,1.0,1.0,11.0,2.0,60.0,1.0,0.19264361262321472,0.19264361262321472,0.0,0.0,0.0,0.0,450.0,0.0,166.0,3080.0,33.11872458457947,17_D_exp64,17_D.v1.l1.ds1.l_combo11.ds_combo2.idays60.odays1,17.0,Network 1,D,Min
639,639.0,1.0,1.0,1.0,11.0,2.0,60.0,7.0,0.1958489865064621,0.1958489567041397,0.0,0.0,0.0,0.0,3143.0,0.0,1162.0,3074.0,32.46278953552246,17_D_exp64,17_D.v1.l1.ds1.l_combo11.ds_combo2.idays60.odays7,16.0,Network 1,D,Min
643,643.0,1.0,1.0,1.0,11.0,3.0,60.0,7.0,0.1508050411939621,0.1508050411939621,0.0,0.0,0.0,0.0,3143.0,0.0,1162.0,3074.0,26.03615164756775,17_D_exp64,17_D.v1.l1.ds1.l_combo11.ds_combo3.idays60.odays7,13.0,Network 1,D,Min
644,644.0,1.0,1.0,1.0,11.0,4.0,30.0,1.0,0.1737791895866394,0.1737791895866394,0.0,0.0,0.0,0.0,452.0,0.0,170.0,3110.0,37.16364192962647,17_D_exp64,17_D.v1.l1.ds1.l_combo11.ds_combo4.idays30.odays1,19.0,Network 1,D,Min
645,645.0,1.0,1.0,1.0,11.0,4.0,30.0,7.0,0.16624172031879425,0.16624173521995544,0.0,0.0,0.0,0.0,3162.0,0.0,1185.0,3104.0,34.20506811141968,17_D_exp64,17_D.v1.l1.ds1.l_combo11.ds_combo4.idays30.odays7,17.0,Network 1,D,Min
646,646.0,1.0,1.0,1.0,11.0,4.0,60.0,1.0,0.16823521256446838,0.16823521256446838,0.0,0.0,0.0,0.0,450.0,0.0,166.0,3080.0,66.02490520477295,17_D_exp64,17_D.v1.l1.ds1.l_combo11.ds_combo4.idays60.odays1,34.0,Network 1,D,Min
647,647.0,1.0,1.0,1.0,11.0,4.0,60.0,7.0,0.16032126545906067,0.16032129526138306,0.0,0.0,0.0,0.0,3143.0,0.0,1162.0,3074.0,79.79378247261046,17_D_exp64,17_D.v1.l1.ds1.l_combo11.ds_combo4.idays60.odays7,40.0,Network 1,D,Min
652,652.0,1.0,1.0,1.0,12.0,2.0,30.0,1.0,0.17167077958583832,0.17167077958583832,0.0,0.0,0.0,0.0,511.0,0.0,166.0,3385.0,37.94903779029846,17_D_exp64,17_D.v1.l1.ds1.l_combo12.ds_combo2.idays30.odays1,18.0,Network 1,D,Min
653,653.0,1.0,1.0,1.0,12.0,2.0,30.0,7.0,0.1720927655696869,0.17209279537200928,0.0,0.0,0.0,0.0,3561.0,0.0,1171.0,3379.0,99.86055493354796,17_D_exp64,17_D.v1.l1.ds1.l_combo12.ds_combo2.idays30.odays7,47.0,Network 1,D,Min
654,654.0,1.0,1.0,1.0,12.0,2.0,60.0,1.0,0.1638900339603424,0.1638900339603424,0.0,0.0,0.0,0.0,511.0,0.0,160.0,3355.0,57.16806697845459,17_D_exp64,17_D.v1.l1.ds1.l_combo12.ds_combo2.idays60.odays1,27.0,Network 1,D,Min
655,655.0,1.0,1.0,1.0,12.0,2.0,60.0,7.0,0.16623738408088684,0.16623741388320926,0.0,0.0,0.0,0.0,3560.0,0.0,1130.0,3349.0,94.22436213493349,17_D_exp64,17_D.v1.l1.ds1.l_combo12.ds_combo2.idays60.odays7,44.0,Network 1,D,Min
661,661.0,1.0,1.0,1.0,12.0,4.0,30.0,7.0,0.16169992089271545,0.16169992089271545,0.0,0.0,0.0,0.0,3561.0,0.0,1171.0,3379.0,64.18638467788696,17_D_exp64,17_D.v1.l1.ds1.l_combo12.ds_combo4.idays30.odays7,30.0,Network 1,D,Min
662,662.0,1.0,1.0,1.0,12.0,4.0,60.0,1.0,0.15664491057395935,0.15664491057395935,0.0,0.0,0.0,0.0,511.0,0.0,160.0,3355.0,72.43675971031189,17_D_exp64,17_D.v1.l1.ds1.l_combo12.ds_combo4.idays60.odays1,34.0,Network 1,D,Min
663,663.0,1.0,1.0,1.0,12.0,4.0,60.0,7.0,0.16850998997688293,0.16851000487804413,0.0,0.0,0.0,0.0,3560.0,0.0,1130.0,3349.0,39.193119525909424,17_D_exp64,17_D.v1.l1.ds1.l_combo12.ds_combo4.idays60.odays7,18.0,Network 1,D,Min
668,668.0,1.0,1.0,1.0,13.0,2.0,30.0,1.0,0.18550947308540344,0.18550947308540344,0.0,0.0,0.0,0.0,485.0,0.0,191.0,3377.0,47.966829538345344,17_D_exp64,17_D.v1.l1.ds1.l_combo13.ds_combo2.idays30.odays1,23.0,Network 1,D,Min
669,669.0,1.0,1.0,1.0,13.0,2.0,30.0,7.0,0.1868743896484375,0.1868743896484375,0.0,0.0,0.0,0.0,3380.0,0.0,1345.0,3371.0,40.645552396774285,17_D_exp64,17_D.v1.l1.ds1.l_combo13.ds_combo2.idays30.odays7,19.0,Network 1,D,Min
670,670.0,1.0,1.0,1.0,13.0,2.0,60.0,1.0,0.1809806525707245,0.1809806525707245,0.0,0.0,0.0,0.0,484.0,0.0,186.0,3347.0,48.53257942199707,17_D_exp64,17_D.v1.l1.ds1.l_combo13.ds_combo2.idays60.odays1,23.0,Network 1,D,Min
671,671.0,1.0,1.0,1.0,13.0,2.0,60.0,7.0,0.18196648359298706,0.18196645379066467,0.0,0.0,0.0,0.0,3377.0,0.0,1306.0,3341.0,42.5648193359375,17_D_exp64,17_D.v1.l1.ds1.l_combo13.ds_combo2.idays60.odays7,20.0,Network 1,D,Min
678,678.0,1.0,1.0,1.0,13.0,4.0,60.0,1.0,0.1865433007478714,0.1865433007478714,0.0,0.0,0.0,0.0,484.0,0.0,186.0,3347.0,44.079386711120605,17_D_exp64,17_D.v1.l1.ds1.l_combo13.ds_combo4.idays60.odays1,21.0,Network 1,D,Min
679,679.0,1.0,1.0,1.0,13.0,4.0,60.0,7.0,0.20253024995327,0.2025302052497864,0.0,0.0,0.0,0.0,3363.0,14.0,1306.0,3341.0,53.43148064613342,17_D_exp64,17_D.v1.l1.ds1.l_combo13.ds_combo4.idays60.odays7,25.0,Network 1,D,Min
684,684.0,1.0,1.0,1.0,14.0,2.0,30.0,1.0,0.1687551736831665,0.1687551736831665,0.0,0.0,0.0,0.0,517.0,0.0,160.0,3385.0,75.85163140296936,17_D_exp64,17_D.v1.l1.ds1.l_combo14.ds_combo2.idays30.odays1,36.0,Network 1,D,Min
685,685.0,1.0,1.0,1.0,14.0,2.0,30.0,7.0,0.1717163473367691,0.1717163473367691,0.0,0.0,0.0,0.0,3603.0,0.0,1129.0,3379.0,72.58284854888916,17_D_exp64,17_D.v1.l1.ds1.l_combo14.ds_combo2.idays30.odays7,34.0,Network 1,D,Min
686,686.0,1.0,1.0,1.0,14.0,2.0,60.0,1.0,0.16729022562503815,0.16729022562503815,0.0,0.0,0.0,0.0,516.0,0.0,155.0,3355.0,80.15438270568849,17_D_exp64,17_D.v1.l1.ds1.l_combo14.ds_combo2.idays60.odays1,38.0,Network 1,D,Min
687,687.0,1.0,1.0,1.0,14.0,2.0,60.0,7.0,0.17018088698387146,0.17018090188503265,0.0,0.0,0.0,0.0,3598.0,0.0,1092.0,3349.0,120.26156830787659,17_D_exp64,17_D.v1.l1.ds1.l_combo14.ds_combo2.idays60.odays7,56.0,Network 1,D,Min
336,336.0,1.0,1.0,1.0,7.0,1.0,30.0,1.0,0.05325276404619217,0.05325276404619217,0.860294109862942,0.8540145754814148,0.8666666746139526,117.0,371.0,20.0,18.0,2629.0,144.608478307724,17_D_exp32,17_D.v1.l1.ds1.l_combo7.ds_combo1.idays30.odays1,86.0,Network 1,D,Max
4,4.0,1.0,1.0,1.0,0.0,2.0,30.0,1.0,0.08965615928173065,0.08965615928173065,0.0,0.0,0.0,0.0,594.0,0.0,64.0,3287.0,24.62093496322632,17_I_exp8,17_I.v1.l1.ds1.l_combo0.ds_combo2.idays30.odays1,12.0,Network 2,I,Min
5,5.0,1.0,1.0,1.0,0.0,2.0,30.0,7.0,0.09090938419103622,0.09090939909219742,0.0,0.0,0.0,0.0,4147.0,0.0,452.0,3281.0,29.57883095741272,17_I_exp8,17_I.v1.l1.ds1.l_combo0.ds_combo2.idays30.odays7,14.0,Network 2,I,Min
6,6.0,1.0,1.0,1.0,0.0,2.0,60.0,1.0,0.08597850054502487,0.08597850054502487,0.0,0.0,0.0,0.0,592.0,0.0,60.0,3257.0,24.78987050056457,17_I_exp8,17_I.v1.l1.ds1.l_combo0.ds_combo2.idays60.odays1,12.0,Network 2,I,Min
7,7.0,1.0,1.0,1.0,0.0,2.0,60.0,7.0,0.0901881903409958,0.09018821269273758,0.0,0.0,0.0,0.0,4129.0,0.0,428.0,3251.0,27.25813269615173,17_I_exp8,17_I.v1.l1.ds1.l_combo0.ds_combo2.idays60.odays7,13.0,Network 2,I,Min
8,8.0,1.0,1.0,1.0,0.0,3.0,30.0,1.0,0.09257331490516664,0.09257331490516664,0.0,0.0,0.0,0.0,594.0,0.0,64.0,3287.0,33.203770637512214,17_I_exp8,17_I.v1.l1.ds1.l_combo0.ds_combo3.idays30.odays1,16.0,Network 2,I,Min
9,9.0,1.0,1.0,1.0,0.0,3.0,30.0,7.0,0.09217153489589693,0.09217153489589693,0.0,0.0,0.0,0.0,4147.0,0.0,452.0,3281.0,60.3860502243042,17_I_exp8,17_I.v1.l1.ds1.l_combo0.ds_combo3.idays30.odays7,29.0,Network 2,I,Min
10,10.0,1.0,1.0,1.0,0.0,3.0,60.0,1.0,0.08123159408569336,0.08123159408569336,0.0,0.0,0.0,0.0,592.0,0.0,60.0,3257.0,70.08537530899048,17_I_exp8,17_I.v1.l1.ds1.l_combo0.ds_combo3.idays60.odays1,34.0,Network 2,I,Min
11,11.0,1.0,1.0,1.0,0.0,3.0,60.0,7.0,0.09011728316545486,0.09011729061603546,0.0,0.0,0.0,0.0,4129.0,0.0,428.0,3251.0,77.57004666328429,17_I_exp8,17_I.v1.l1.ds1.l_combo0.ds_combo3.idays60.odays7,37.0,Network 2,I,Min
12,12.0,1.0,1.0,1.0,0.0,4.0,30.0,1.0,0.08769342303276062,0.08769342303276062,0.0,0.0,0.0,0.0,594.0,0.0,64.0,3287.0,79.8586401939392,17_I_exp8,17_I.v1.l1.ds1.l_combo0.ds_combo4.idays30.odays1,39.0,Network 2,I,Min
13,13.0,1.0,1.0,1.0,0.0,4.0,30.0,7.0,0.09019844233989716,0.09019843488931656,0.0,0.0,0.0,0.0,4147.0,0.0,452.0,3281.0,31.406133890151978,17_I_exp8,17_I.v1.l1.ds1.l_combo0.ds_combo4.idays30.odays7,15.0,Network 2,I,Min
14,14.0,1.0,1.0,1.0,0.0,4.0,60.0,1.0,0.0853968933224678,0.0853968933224678,0.0,0.0,0.0,0.0,592.0,0.0,60.0,3257.0,25.119496583938602,17_I_exp8,17_I.v1.l1.ds1.l_combo0.ds_combo4.idays60.odays1,12.0,Network 2,I,Min
15,15.0,1.0,1.0,1.0,0.0,4.0,60.0,7.0,0.08799894899129868,0.08799895644187927,0.0,0.0,0.0,0.0,4129.0,0.0,428.0,3251.0,29.37022614479065,17_I_exp8,17_I.v1.l1.ds1.l_combo0.ds_combo4.idays60.odays7,14.0,Network 2,I,Min
20,20.0,1.0,1.0,1.0,1.0,2.0,30.0,1.0,0.1179024502635002,0.1179024502635002,0.0,0.0,0.0,0.0,580.0,0.0,88.0,3337.0,23.1545524597168,17_I_exp8,17_I.v1.l1.ds1.l_combo1.ds_combo2.idays30.odays1,11.0,Network 2,I,Min
21,21.0,1.0,1.0,1.0,1.0,2.0,30.0,7.0,0.11568583548069,0.1156858578324318,0.0,0.0,0.0,0.0,4059.0,0.0,610.0,3331.0,25.776691913604736,17_I_exp8,17_I.v1.l1.ds1.l_combo1.ds_combo2.idays30.odays7,12.0,Network 2,I,Min
22,22.0,1.0,1.0,1.0,1.0,2.0,60.0,1.0,0.13124288618564606,0.13124288618564606,0.0,0.0,0.0,0.0,576.0,0.0,86.0,3307.0,23.245815753936768,17_I_exp8,17_I.v1.l1.ds1.l_combo1.ds_combo2.idays60.odays1,11.0,Network 2,I,Min
23,23.0,1.0,1.0,1.0,1.0,2.0,60.0,7.0,0.11519230157136914,0.11519233137369154,0.0,0.0,0.0,0.0,4028.0,0.0,599.0,3301.0,29.96582007408142,17_I_exp8,17_I.v1.l1.ds1.l_combo1.ds_combo2.idays60.odays7,14.0,Network 2,I,Min
25,25.0,1.0,1.0,1.0,1.0,3.0,30.0,7.0,0.1078631356358528,0.10786312818527223,0.0,0.0,0.0,0.0,3267.0,0.0,513.0,2700.0,59.972015142440796,17_I_exp8,17_I.v1.l1.ds1.l_combo1.ds_combo3.idays30.odays7,35.0,Network 2,I,Min
28,28.0,1.0,1.0,1.0,1.0,4.0,30.0,1.0,0.1132165938615799,0.1132165938615799,0.0,0.0,0.0,0.0,580.0,0.0,88.0,3337.0,43.683218479156494,17_I_exp8,17_I.v1.l1.ds1.l_combo1.ds_combo4.idays30.odays1,21.0,Network 2,I,Min
29,29.0,1.0,1.0,1.0,1.0,4.0,30.0,7.0,0.11876507848501205,0.11876510828733446,0.0,0.0,0.0,0.0,4059.0,0.0,610.0,3331.0,25.721307039260864,17_I_exp8,17_I.v1.l1.ds1.l_combo1.ds_combo4.idays30.odays7,12.0,Network 2,I,Min
30,30.0,1.0,1.0,1.0,1.0,4.0,60.0,1.0,0.12036606669425964,0.12036606669425964,0.0,0.0,0.0,0.0,576.0,0.0,86.0,3307.0,23.54140830039978,17_I_exp8,17_I.v1.l1.ds1.l_combo1.ds_combo4.idays60.odays1,11.0,Network 2,I,Min
31,31.0,1.0,1.0,1.0,1.0,4.0,60.0,7.0,0.12054285407066345,0.12054286152124405,0.0,0.0,0.0,0.0,4028.0,0.0,599.0,3301.0,25.740812301635746,17_I_exp8,17_I.v1.l1.ds1.l_combo1.ds_combo4.idays60.odays7,12.0,Network 2,I,Min
36,36.0,1.0,1.0,1.0,2.0,2.0,30.0,1.0,0.11318136006593706,0.11318136006593706,0.0,0.0,0.0,0.0,570.0,0.0,85.0,3272.0,22.811161279678345,17_I_exp8,17_I.v1.l1.ds1.l_combo2.ds_combo2.idays30.odays1,11.0,Network 2,I,Min
37,37.0,1.0,1.0,1.0,2.0,2.0,30.0,7.0,0.12247786670923233,0.12247790396213533,0.0,0.0,0.0,0.0,3973.0,0.0,605.0,3266.0,25.743515253067017,17_I_exp8,17_I.v1.l1.ds1.l_combo2.ds_combo2.idays30.odays7,12.0,Network 2,I,Min
38,38.0,1.0,1.0,1.0,2.0,2.0,60.0,1.0,0.11065775156021118,0.11065775156021118,0.0,0.0,0.0,0.0,568.0,0.0,81.0,3242.0,22.772513151168823,17_I_exp8,17_I.v1.l1.ds1.l_combo2.ds_combo2.idays60.odays1,11.0,Network 2,I,Min
39,39.0,1.0,1.0,1.0,2.0,2.0,60.0,7.0,0.11544223874807358,0.11544222384691236,0.0,0.0,0.0,0.0,3962.0,0.0,574.0,3236.0,25.23646116256714,17_I_exp8,17_I.v1.l1.ds1.l_combo2.ds_combo2.idays60.odays7,12.0,Network 2,I,Min
41,41.0,1.0,1.0,1.0,2.0,3.0,30.0,7.0,0.0982646867632866,0.0982646942138672,0.0,0.0,0.0,0.0,3973.0,0.0,605.0,3266.0,92.72261285781859,17_I_exp8,17_I.v1.l1.ds1.l_combo2.ds_combo3.idays30.odays7,44.0,Network 2,I,Min
42,42.0,1.0,1.0,1.0,2.0,3.0,60.0,1.0,0.0982040837407112,0.0982040837407112,0.0,0.0,0.0,0.0,568.0,0.0,81.0,3242.0,65.987731218338,17_I_exp8,17_I.v1.l1.ds1.l_combo2.ds_combo3.idays60.odays1,32.0,Network 2,I,Min
43,43.0,1.0,1.0,1.0,2.0,3.0,60.0,7.0,0.08427116274833679,0.08427116274833679,0.0,0.0,0.0,0.0,3962.0,0.0,574.0,3236.0,117.95259618759157,17_I_exp8,17_I.v1.l1.ds1.l_combo2.ds_combo3.idays60.odays7,56.0,Network 2,I,Min
44,44.0,1.0,1.0,1.0,2.0,4.0,30.0,1.0,0.11448217183351515,0.11448217183351515,0.0,0.0,0.0,0.0,570.0,0.0,85.0,3272.0,22.84886860847473,17_I_exp8,17_I.v1.l1.ds1.l_combo2.ds_combo4.idays30.odays1,11.0,Network 2,I,Min
45,45.0,1.0,1.0,1.0,2.0,4.0,30.0,7.0,0.12212944775819776,0.122129425406456,0.0,0.0,0.0,0.0,3973.0,0.0,605.0,3266.0,27.352552890777588,17_I_exp8,17_I.v1.l1.ds1.l_combo2.ds_combo4.idays30.odays7,13.0,Network 2,I,Min
46,46.0,1.0,1.0,1.0,2.0,4.0,60.0,1.0,0.1204615905880928,0.1204615905880928,0.0,0.0,0.0,0.0,568.0,0.0,81.0,3242.0,22.860718250274658,17_I_exp8,17_I.v1.l1.ds1.l_combo2.ds_combo4.idays60.odays1,11.0,Network 2,I,Min
47,47.0,1.0,1.0,1.0,2.0,4.0,60.0,7.0,0.12242469936609268,0.12242469936609268,0.0,0.0,0.0,0.0,3962.0,0.0,574.0,3236.0,25.16387486457825,17_I_exp8,17_I.v1.l1.ds1.l_combo2.ds_combo4.idays60.odays7,12.0,Network 2,I,Min
52,52.0,1.0,1.0,1.0,3.0,2.0,30.0,1.0,0.1780465543270111,0.1780465543270111,0.0,0.0,0.0,0.0,521.0,0.0,157.0,3389.0,27.40920472145081,17_I_exp8,17_I.v1.l1.ds1.l_combo3.ds_combo2.idays30.odays1,13.0,Network 2,I,Min
53,53.0,1.0,1.0,1.0,3.0,2.0,30.0,7.0,0.17863528430461886,0.17863531410694122,0.0,0.0,0.0,0.0,3636.0,0.0,1103.0,3383.0,51.73188781738281,17_I_exp8,17_I.v1.l1.ds1.l_combo3.ds_combo2.idays30.odays7,24.0,Network 2,I,Min
54,54.0,1.0,1.0,1.0,3.0,2.0,60.0,1.0,0.17505095899105072,0.17505095899105072,0.0,0.0,0.0,0.0,521.0,0.0,151.0,3359.0,40.279061555862434,17_I_exp8,17_I.v1.l1.ds1.l_combo3.ds_combo2.idays60.odays1,19.0,Network 2,I,Min
55,55.0,1.0,1.0,1.0,3.0,2.0,60.0,7.0,0.17499278485774994,0.17499272525310516,0.0,0.0,0.0,0.0,3635.0,0.0,1062.0,3353.0,41.362832069396966,17_I_exp8,17_I.v1.l1.ds1.l_combo3.ds_combo2.idays60.odays7,19.0,Network 2,I,Min
60,60.0,1.0,1.0,1.0,3.0,4.0,30.0,1.0,0.17794261872768402,0.17794261872768402,0.0,0.0,0.0,0.0,521.0,0.0,157.0,3389.0,23.209434509277344,17_I_exp8,17_I.v1.l1.ds1.l_combo3.ds_combo4.idays30.odays1,11.0,Network 2,I,Min
61,61.0,1.0,1.0,1.0,3.0,4.0,30.0,7.0,0.1783149689435959,0.1783149689435959,0.0,0.0,0.0,0.0,3636.0,0.0,1103.0,3383.0,49.41533946990967,17_I_exp8,17_I.v1.l1.ds1.l_combo3.ds_combo4.idays30.odays7,23.0,Network 2,I,Min
62,62.0,1.0,1.0,1.0,3.0,4.0,60.0,1.0,0.14832232892513275,0.14832232892513275,0.0,0.0,0.0,0.0,521.0,0.0,151.0,3359.0,73.03829908370972,17_I_exp8,17_I.v1.l1.ds1.l_combo3.ds_combo4.idays60.odays1,34.0,Network 2,I,Min
68,68.0,1.0,1.0,1.0,4.0,2.0,30.0,1.0,0.19448962807655326,0.19448962807655326,0.0,0.0,0.0,0.0,499.0,0.0,177.0,3378.0,46.36917543411255,17_I_exp8,17_I.v1.l1.ds1.l_combo4.ds_combo2.idays30.odays1,22.0,Network 2,I,Min
69,69.0,1.0,1.0,1.0,4.0,2.0,30.0,7.0,0.1946135312318802,0.19461354613304133,0.0,0.0,0.0,0.0,3481.0,0.0,1244.0,3372.0,37.2076005935669,17_I_exp8,17_I.v1.l1.ds1.l_combo4.ds_combo2.idays30.odays7,17.0,Network 2,I,Min
70,70.0,1.0,1.0,1.0,4.0,2.0,60.0,1.0,0.19282586872577667,0.19282586872577667,0.0,0.0,0.0,0.0,498.0,0.0,172.0,3348.0,58.438654661178596,17_I_exp8,17_I.v1.l1.ds1.l_combo4.ds_combo2.idays60.odays1,28.0,Network 2,I,Min
71,71.0,1.0,1.0,1.0,4.0,2.0,60.0,7.0,0.1921103596687317,0.19211038947105408,0.0,0.0,0.0,0.0,3478.0,0.0,1205.0,3342.0,38.641757249832146,17_I_exp8,17_I.v1.l1.ds1.l_combo4.ds_combo2.idays60.odays7,18.0,Network 2,I,Min
76,76.0,1.0,1.0,1.0,4.0,4.0,30.0,1.0,0.18756203353405,0.18756203353405,0.0,0.0,0.0,0.0,499.0,0.0,177.0,3378.0,29.733730554580692,17_I_exp8,17_I.v1.l1.ds1.l_combo4.ds_combo4.idays30.odays1,14.0,Network 2,I,Min
77,77.0,1.0,1.0,1.0,4.0,4.0,30.0,7.0,0.1946544349193573,0.1946544498205185,0.0,0.0,0.0,0.0,3481.0,0.0,1244.0,3372.0,43.415907859802246,17_I_exp8,17_I.v1.l1.ds1.l_combo4.ds_combo4.idays30.odays7,20.0,Network 2,I,Min
78,78.0,1.0,1.0,1.0,4.0,4.0,60.0,1.0,0.1917717605829239,0.1917717605829239,0.0,0.0,0.0,0.0,498.0,0.0,172.0,3348.0,33.80932855606079,17_I_exp8,17_I.v1.l1.ds1.l_combo4.ds_combo4.idays60.odays1,16.0,Network 2,I,Min
79,79.0,1.0,1.0,1.0,4.0,4.0,60.0,7.0,0.1659301221370697,0.1659301221370697,0.0,0.0,0.0,0.0,3478.0,0.0,1205.0,3342.0,47.75559329986572,17_I_exp8,17_I.v1.l1.ds1.l_combo4.ds_combo4.idays60.odays7,22.0,Network 2,I,Min
80,80.0,1.0,1.0,1.0,5.0,1.0,30.0,1.0,0.052978526800870895,0.052978526800870895,0.0,0.0,0.0,0.0,634.0,0.0,44.0,3390.0,33.729600191116326,17_I_exp8,17_I.v1.l1.ds1.l_combo5.ds_combo1.idays30.odays1,16.0,Network 2,I,Min
84,84.0,1.0,1.0,1.0,5.0,2.0,30.0,1.0,0.06182612106204032,0.06182612106204032,0.0,0.0,0.0,0.0,634.0,0.0,44.0,3390.0,25.313781261444092,17_I_exp8,17_I.v1.l1.ds1.l_combo5.ds_combo2.idays30.odays1,12.0,Network 2,I,Min
85,85.0,1.0,1.0,1.0,5.0,2.0,30.0,7.0,0.061767421662807465,0.061767399311065674,0.0,0.0,0.0,0.0,4432.0,0.0,307.0,3384.0,34.440871238708496,17_I_exp8,17_I.v1.l1.ds1.l_combo5.ds_combo2.idays30.odays7,16.0,Network 2,I,Min
86,86.0,1.0,1.0,1.0,5.0,2.0,60.0,1.0,0.05946693941950797,0.05946693941950797,0.0,0.0,0.0,0.0,630.0,0.0,42.0,3360.0,26.081959962844852,17_I_exp8,17_I.v1.l1.ds1.l_combo5.ds_combo2.idays60.odays1,12.0,Network 2,I,Min
