,Date,Year,YearDay,Hours,RECORD,Flag_RECORD,Sitename,Batt_V_Min,Flag_Batt_V_Min,Batt_V_TMn,Ptemp_C_Avg,Flag_Ptemp_C_Avg,Air_TempC_Avg,Flag_Air_TempC_Avg,Air_TempC_Max,Flag_Air_TempC_Max,Air_TempC_Min,Flag_Air_TempC_Min,Relative_Humidity_Avg,Flag_Relative_Humidity_Avg,Relative_Humidity_Max,Flag_Relative_Humidity_Max,Relative_Humidity_Min,Flag_Relative_Humidity_Min,Ppt_mm_Tot,Flag_Ppt_mm_Tot,Ws_Mean_300cm,Flag_Ws_Mean_300cm,Ws_mean_Resultant_300cm,Flag_Ws_mean_Resultant_300cm,WinDir_mean_Resultant,Flag_WinDir_mean_Resultant,WinDir_Std_Dev,Flag_WinDir_Std_Dev,WS_ms_75cm_Avg,Flag_WS_ms_75cm_Avg,WS_ms_150cm_Avg,Flag_WS_ms_150cm_Avg,WS_ms_300cm_Avg,Flag_WS_ms_300cm_Avg,WS_ms_75cm_Max,Flag_WS_ms_75cm_Max,WS_ms_150cm_Max,Flag_WS_ms_150cm_Max,WS_ms_300cm_Max,Flag_WS_ms_300cm_Max,WS_ms_75cm_Min,Flag_WS_ms_75cm_Min,WS_ms_150cm_Min,Flag_WS_ms_150cm_Min,WS_ms_300cm_Min,Flag_WS_ms_300cm_Min,Date_datetime,Batt_V_TMn_datetime
733,2015-08-30 00:00:00,2015,242,23.9997,,M,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",,M,,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2015-08-30 00:00:00,
734,2015-08-31 00:00:00,2015,243,23.9997,,M,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",,M,,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2015-08-31 00:00:00,
735,2015-09-01 00:00:00,2015,244,23.9997,,M,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",,M,,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2015-09-01 00:00:00,
736,2015-09-02 00:00:00,2015,245,23.9997,,M,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",,M,,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2015-09-02 00:00:00,
737,2015-09-03 00:00:00,2015,246,23.9997,,M,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",,M,,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2015-09-03 00:00:00,
738,2015-09-04 00:00:00,2015,247,23.9997,,M,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",,M,,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2015-09-04 00:00:00,
739,2015-09-05 00:00:00,2015,248,23.9997,,M,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",,M,,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2015-09-05 00:00:00,
740,2015-09-06 00:00:00,2015,249,23.9997,,M,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",,M,,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2015-09-06 00:00:00,
741,2015-09-07 00:00:00,2015,250,23.9997,,M,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",,M,,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2015-09-07 00:00:00,
742,2015-09-08 00:00:00,2015,251,23.9997,,M,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",,M,,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2015-09-08 00:00:00,
743,2015-09-09 00:00:00,2015,252,23.9997,,M,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",,M,,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2015-09-09 00:00:00,
744,2015-09-10 00:00:00,2015,253,23.9997,,M,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",,M,,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2015-09-10 00:00:00,
745,2015-09-11 00:00:00,2015,254,23.9997,,M,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",,M,,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2015-09-11 00:00:00,
746,2015-09-12 00:00:00,2015,255,23.9997,,M,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",,M,,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2015-09-12 00:00:00,
747,2015-09-13 00:00:00,2015,256,23.9997,,M,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",,M,,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2015-09-13 00:00:00,
748,2015-09-14 00:00:00,2015,257,23.9997,,M,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",,M,,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2015-09-14 00:00:00,
749,2015-09-15 00:00:00,2015,258,23.9997,,M,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",,M,,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2015-09-15 00:00:00,
750,2015-09-16 00:00:00,2015,259,23.9997,,M,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",,M,,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2015-09-16 00:00:00,
751,2015-09-17 00:00:00,2015,260,23.9997,,M,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",,M,,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2015-09-17 00:00:00,
752,2015-09-18 00:00:00,2015,261,23.9997,,M,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",,M,,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2015-09-18 00:00:00,
753,2015-09-19 00:00:00,2015,262,23.9997,,M,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",,M,,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2015-09-19 00:00:00,
754,2015-09-20 00:00:00,2015,263,23.9997,,M,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",,M,,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2015-09-20 00:00:00,
755,2015-09-21 00:00:00,2015,264,23.9997,,M,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",,M,,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2015-09-21 00:00:00,
756,2015-09-22 00:00:00,2015,265,23.9997,,M,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",,M,,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2015-09-22 00:00:00,
757,2015-09-23 00:00:00,2015,266,23.9997,,M,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",,M,,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2015-09-23 00:00:00,
758,2015-09-24 00:00:00,2015,267,23.9997,,M,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",,M,,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2015-09-24 00:00:00,
759,2015-09-25 00:00:00,2015,268,23.9997,78.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.79,A,2015-09-25 05:49:24,23.71,A,21.58,A,29.3,A,14.05,A,53.18,A,83.0,A,29.76,A,0.0,A,1.8090000000000002,A,0.344,A,109.0,A,65.79,A,0.7709999999999999,A,0.748,A,1.808,A,7.82,A,9.32,A,9.34,A,0.0,A,0.0,A,0.0,A,2015-09-25 00:00:00,2015-09-25 05:49:24
760,2015-09-26 00:00:00,2015,269,23.9997,79.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.74,A,2015-09-26 05:51:35,23.01,A,21.03,A,30.87,A,10.92,A,49.4,A,83.8,A,22.69,A,0.0,A,1.3880000000000001,A,0.764,A,198.0,A,45.97,A,0.523,A,0.537,A,1.3880000000000001,A,5.5760000000000005,A,6.337999999999999,A,6.343999999999999,A,0.0,A,0.0,A,0.0,A,2015-09-26 00:00:00,2015-09-26 05:51:35
761,2015-09-27 00:00:00,2015,270,23.9997,80.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.72,A,2015-09-27 05:57:31,24.25,A,22.7,A,34.38,A,11.24,A,35.92,A,70.07,A,11.89,A,0.0,A,1.395,A,0.6459999999999999,A,268.0,A,49.82,A,0.509,A,0.536,A,1.395,A,7.82,A,10.07,A,10.83,A,0.0,A,0.0,A,0.0,A,2015-09-27 00:00:00,2015-09-27 05:57:31
762,2015-09-28 00:00:00,2015,271,23.9997,81.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.73,A,2015-09-28 05:53:34,25.36,A,24.49,A,35.56,A,10.82,A,29.43,A,58.51,A,11.35,A,0.0,A,2.056,A,1.4380000000000002,A,309.0,A,37.41,A,0.945,A,1.245,A,2.055,A,7.82,A,8.58,A,10.08,A,0.0,A,0.0,A,0.0,A,2015-09-28 00:00:00,2015-09-28 05:53:34
763,2015-09-29 00:00:00,2015,272,23.9997,82.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.74,A,2015-09-29 06:00:02,25.95,A,24.7,A,35.35,A,12.55,A,29.6,A,49.74,A,14.83,A,0.0,A,1.7630000000000001,A,0.28600000000000003,A,158.0,A,67.77,A,0.664,A,1.135,A,1.7619999999999998,A,5.5760000000000005,A,7.084,A,7.84,A,0.0,A,0.0,A,0.0,A,2015-09-29 00:00:00,2015-09-29 06:00:02
764,2015-09-30 00:00:00,2015,273,23.9997,0.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.92,A,2015-09-30 23:26:38,19.26,A,20.55,A,23.06,A,17.67,A,35.93,A,42.0,A,30.7,A,0.0,A,0.826,A,0.188,A,131.0,A,54.97,A,0.055,A,0.235,A,0.826,A,1.8359999999999999,A,2.608,A,3.352,A,0.0,A,0.0,A,0.0,A,2015-09-30 00:00:00,2015-09-30 23:26:38
765,2015-10-01 00:00:00,2015,274,23.9997,1.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.76,A,2015-10-01 06:00:03,24.91,A,23.62,A,34.75,A,10.48,A,30.61,A,59.48,A,13.83,A,0.0,A,1.526,A,0.961,A,166.0,A,41.85,A,0.59,A,0.951,A,1.526,A,5.5760000000000005,A,6.337999999999999,A,7.84,A,0.0,A,0.0,A,0.0,A,2015-10-01 00:00:00,2015-10-01 06:00:03
766,2015-10-02 00:00:00,2015,275,23.9997,2.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.76,A,2015-10-02 05:56:15,24.5,A,23.75,A,34.21,A,10.51,A,32.28,A,55.94,A,11.74,A,0.0,A,2.7569999999999997,A,2.04,A,183.0,A,37.84,A,1.3559999999999999,A,1.909,A,2.7569999999999997,A,13.06,A,15.29,A,19.06,A,0.0,A,0.0,A,0.0,A,2015-10-02 00:00:00,2015-10-02 05:56:15
767,2015-10-03 00:00:00,2015,276,23.9997,3.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.79,A,2015-10-03 06:14:51,23.29,A,22.21,A,28.31,A,16.25,A,47.11,A,68.04,A,32.19,A,0.2,A,3.877,A,3.352,A,162.0,A,29.0,A,2.198,A,2.938,A,3.877,A,10.06,A,12.31,A,13.82,A,0.0,A,0.0,A,0.0,A,2015-10-03 00:00:00,2015-10-03 06:14:51
768,2015-10-04 00:00:00,2015,277,23.9997,4.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.78,A,2015-10-04 06:29:29,17.25,A,16.65,A,19.6,A,14.49,A,84.2,A,95.5,A,64.45,A,0.8,A,2.793,A,2.405,A,108.0,A,28.02,A,1.347,A,2.077,A,2.792,A,9.32,A,11.56,A,12.33,A,0.0,A,0.0,A,0.0,A,2015-10-04 00:00:00,2015-10-04 06:29:29
769,2015-10-05 00:00:00,2015,278,23.9997,5.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.72,A,2015-10-05 06:03:22,19.03,A,17.52,A,24.01,A,13.47,A,76.92,A,94.7,A,53.32,A,0.0,A,1.758,A,1.3130000000000002,A,137.0,A,36.61,A,0.57,A,0.919,A,1.757,A,7.072,A,7.83,A,9.34,A,0.0,A,0.0,A,0.0,A,2015-10-05 00:00:00,2015-10-05 06:03:22
770,2015-10-06 00:00:00,2015,279,23.9997,6.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.81,A,2015-10-06 06:08:30,20.0,A,18.08,A,26.74,A,9.72,A,70.35,A,98.5,A,33.11,A,0.2,A,1.696,A,0.669,A,188.0,A,50.68,A,0.889,A,0.992,A,1.696,A,7.072,A,8.58,A,8.59,A,0.0,A,0.0,A,0.0,A,2015-10-06 00:00:00,2015-10-06 06:08:30
771,2015-10-07 00:00:00,2015,280,23.9997,7.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.78,A,2015-10-07 05:56:50,17.26,A,15.86,A,22.75,A,11.77,A,75.92,A,96.5,A,39.13,A,0.0,A,2.356,A,1.9040000000000001,A,322.0,A,33.73,A,1.124,A,1.1740000000000002,A,2.354,A,7.072,A,7.83,A,9.34,A,0.0,A,0.0,A,0.0,A,2015-10-07 00:00:00,2015-10-07 05:56:50
772,2015-10-08 00:00:00,2015,281,23.9997,8.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.72,A,2015-10-08 06:09:18,17.86,A,16.05,A,23.65,A,7.88,A,67.2,A,97.6,A,36.45,A,0.1,A,1.5919999999999999,A,0.7340000000000001,A,54.0,A,50.84,A,0.64,A,0.72,A,1.5919999999999999,A,4.828,A,5.5920000000000005,A,7.0920000000000005,A,0.0,A,0.0,A,0.0,A,2015-10-08 00:00:00,2015-10-08 06:09:18
773,2015-10-09 00:00:00,2015,282,23.9997,9.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.78,A,2015-10-09 05:56:39,18.51,A,17.11,A,23.99,A,11.3,A,67.85,A,92.1,A,43.31,A,0.0,A,2.247,A,1.288,A,51.0,A,48.94,A,0.946,A,1.189,A,2.246,A,6.324,A,7.83,A,8.59,A,0.0,A,0.0,A,0.0,A,2015-10-09 00:00:00,2015-10-09 05:56:39
774,2015-10-10 00:00:00,2015,283,23.9997,10.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.74,A,2015-10-10 06:08:19,19.34,A,17.44,A,26.9,A,8.43,A,67.12,A,97.5,A,32.78,A,0.0,A,1.188,A,0.363,A,224.0,A,55.85,A,0.424,A,0.315,A,1.188,A,4.08,A,4.1,A,4.848,A,0.0,A,0.0,A,0.0,A,2015-10-10 00:00:00,2015-10-10 06:08:19
775,2015-10-11 00:00:00,2015,284,23.9997,11.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.74,A,2015-10-11 06:15:35,21.72,A,20.12,A,30.96,A,8.63,A,52.02,A,93.5,A,18.98,A,0.0,A,1.564,A,0.998,A,259.0,A,42.64,A,0.611,A,0.636,A,1.5630000000000002,A,6.324,A,6.337999999999999,A,7.84,A,0.0,A,0.0,A,0.0,A,2015-10-11 00:00:00,2015-10-11 06:15:35
776,2015-10-12 00:00:00,2015,285,23.9997,12.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.76,A,2015-10-12 06:03:07,23.36,A,22.21,A,31.69,A,10.11,A,36.11,A,68.21,A,18.47,A,0.0,A,2.371,A,1.063,A,267.0,A,57.93,A,1.135,A,1.349,A,2.37,A,6.324,A,7.084,A,8.59,A,0.0,A,0.0,A,0.0,A,2015-10-12 00:00:00,2015-10-12 06:03:07
777,2015-10-13 00:00:00,2015,286,23.9997,13.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.74,A,2015-10-13 06:09:43,22.56,A,20.61,A,32.38,A,8.89,A,37.74,A,66.84,A,13.93,A,0.0,A,0.9440000000000001,A,0.426,A,263.0,A,44.22,A,0.337,A,0.434,A,0.9440000000000001,A,4.08,A,4.846,A,5.596,A,0.0,A,0.0,A,0.0,A,2015-10-13 00:00:00,2015-10-13 06:09:43
778,2015-10-14 00:00:00,2015,287,23.9997,14.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.72,A,2015-10-14 06:03:06,21.5,A,20.25,A,32.77,A,8.77,A,37.82,A,76.86,A,15.8,A,0.0,A,1.338,A,0.381,A,243.0,A,58.77,A,0.48700000000000004,A,0.727,A,1.338,A,4.828,A,5.5920000000000005,A,5.596,A,0.0,A,0.0,A,0.0,A,2015-10-14 00:00:00,2015-10-14 06:03:06
779,2015-10-15 00:00:00,2015,288,23.9997,15.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.72,A,2015-10-15 06:15:34,22.12,A,20.98,A,32.34,A,8.41,A,32.75,A,59.87,A,12.9,A,0.0,A,0.935,A,0.331,A,177.0,A,48.82,A,0.307,A,0.5329999999999999,A,0.934,A,4.08,A,4.846,A,5.596,A,0.0,A,0.0,A,0.0,A,2015-10-15 00:00:00,2015-10-15 06:15:34
780,2015-10-16 00:00:00,2015,289,23.9997,16.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.78,A,2015-10-16 06:28:15,20.17,A,19.33,A,25.31,A,14.24,A,43.02,A,67.96,A,29.41,A,0.0,A,3.4139999999999997,A,1.722,A,71.0,A,56.42,A,1.724,A,2.306,A,3.415,A,9.32,A,10.81,A,11.58,A,0.0,A,0.0,A,0.0,A,2015-10-16 00:00:00,2015-10-16 06:28:15
781,2015-10-17 00:00:00,2015,290,23.9997,17.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.72,A,2015-10-17 06:08:38,16.59,A,15.86,A,22.21,A,8.32,A,64.41,A,89.8,A,40.5,A,0.0,A,1.4769999999999999,A,0.61,A,283.0,A,52.4,A,0.636,A,0.841,A,1.476,A,4.828,A,5.5920000000000005,A,6.343999999999999,A,0.0,A,0.0,A,0.0,A,2015-10-17 00:00:00,2015-10-17 06:08:38
782,2015-10-18 00:00:00,2015,291,23.9997,18.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.75,A,2015-10-18 06:26:24,19.43,A,18.13,A,25.74,A,10.89,A,61.64,A,92.8,A,34.5,A,0.0,A,1.71,A,1.1520000000000001,A,149.0,A,39.77,A,0.8009999999999999,A,1.067,A,1.71,A,6.324,A,6.337999999999999,A,7.84,A,0.0,A,0.0,A,0.0,A,2015-10-18 00:00:00,2015-10-18 06:26:24
783,2015-10-19 00:00:00,2015,292,23.9997,19.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.75,A,2015-10-19 06:07:49,19.0,A,18.29,A,28.56,A,8.81,A,65.43,A,91.4,A,21.03,A,0.5,A,2.0780000000000003,A,1.392,A,175.0,A,38.89,A,1.035,A,1.3559999999999999,A,2.0780000000000003,A,7.82,A,10.07,A,10.08,A,0.0,A,0.0,A,0.0,A,2015-10-19 00:00:00,2015-10-19 06:07:49
784,2015-10-20 00:00:00,2015,293,23.9997,20.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.73,A,2015-10-20 06:27:03,17.05,A,16.62,A,25.65,A,11.74,A,75.55,A,96.1,A,22.55,A,1.2,A,1.294,A,0.723,A,183.0,A,36.36,A,0.617,A,0.8029999999999999,A,1.2930000000000001,A,10.81,A,13.05,A,16.82,A,0.0,A,0.0,A,0.0,A,2015-10-20 00:00:00,2015-10-20 06:27:03
785,2015-10-21 00:00:00,2015,294,23.9997,21.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.74,A,2015-10-21 06:27:06,13.24,A,12.7,A,18.41,A,9.64,A,87.4,A,95.4,A,60.08,A,1.8,A,2.04,A,1.301,A,316.0,A,42.78,A,0.8170000000000001,A,1.3780000000000001,A,2.039,A,7.82,A,9.32,A,10.83,A,0.0,A,0.0,A,0.0,A,2015-10-21 00:00:00,2015-10-21 06:27:06
786,2015-10-22 00:00:00,2015,295,23.9997,22.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.64,A,2015-10-22 05:29:26,14.19,A,12.84,A,20.7,A,6.94,A,75.98,A,98.4,A,34.61,A,0.0,A,1.359,A,0.841,A,203.0,A,38.4,A,0.5539999999999999,A,0.831,A,1.359,A,5.5760000000000005,A,7.084,A,7.84,A,0.0,A,0.0,A,0.0,A,2015-10-22 00:00:00,2015-10-22 05:29:26
