,Date,Year,YearDay,Hours,RECORD,Flag_RECORD,SiteID,Batt_V_Min,Flag_Batt_V_Min,Batt_V_TMn,Ptemp_C_Avg,Flag_Ptemp_C_Avg,Air_TempC_Avg,Flag_Air_TempC_Avg,Air_TempC_Max,Flag_Air_TempC_Max,Air_TempC_Min,Flag_Air_TempC_Min,Relative_Humidity_Avg,Flag_Relative_Humidity_Avg,Relative_Humidity_Max,Flag_Relative_Humidity_Max,Relative_Humidity_Min,Flag_Relative_Humidity_Min,Ppt_mm_Tot,Flag_Ppt_mm_Tot,Ws_Mean_300cm,Flag_Ws_Mean_300cm,Ws_mean_Resultant_300cm,Flag_Ws_mean_Resultant_300cm,WinDir_mean_Resultant,Flag_WinDir_mean_Resultant,WinDir_Std_Dev,Flag_WinDir_Std_Dev,WS_ms_37cm_Avg,Flag_WS_ms_37cm_Avg,WS_ms_75cm_Avg,Flag_WS_ms_75cm_Avg,WS_ms_150cm_Avg,Flag_WS_ms_150cm_Avg,WS_ms_300cm_Avg,Flag_WS_ms_300cm_Avg,WS_ms_37cm_Max,Flag_WS_ms_37cm_Max,WS_ms_75cm_Max,Flag_WS_ms_75cm_Max,WS_ms_150cm_Max,Flag_WS_ms_150cm_Max,WS_ms_300cm_Max,Flag_WS_ms_300cm_Max,Date_datetime,Batt_V_TMn_datetime
1093,2016-05-05 00:00:00,2016,126,23.9997,973.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.87,A,2016-05-05 05:02:18,23.58,A,,M,,M,,M,,M,,M,,M,,M,2.9339999999999997,A,2.283,A,165.0,A,34.15,A,0.879,A,1.215,A,2.3209999999999997,A,2.935,A,6.513999999999999,A,8.84,A,11.09,A,12.62,A,2016-05-05 00:00:00,2016-05-05 05:02:18
1094,2016-05-06 00:00:00,2016,127,23.9997,974.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.92,A,2016-05-06 05:05:47,25.25,A,,M,,M,,M,,M,,M,,M,,M,3.909,A,3.2310000000000003,A,223.0,A,32.7,A,1.3659999999999999,A,1.672,A,3.089,A,3.909,A,10.33,A,11.14,A,14.15,A,16.45,A,2016-05-06 00:00:00,2016-05-06 05:05:47
1095,2016-05-07 00:00:00,2016,128,23.9997,975.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.85,A,2016-05-07 05:03:17,18.42,A,,M,,M,,M,,M,,M,,M,,M,2.85,A,2.379,A,266.0,A,28.24,A,1.344,A,1.5019999999999998,A,2.318,A,2.8510000000000004,A,8.04,A,9.61,A,11.86,A,13.39,A,2016-05-07 00:00:00,2016-05-07 05:03:17
1096,2016-05-08 00:00:00,2016,129,23.9997,976.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.81,A,2016-05-08 05:03:21,17.32,A,,M,,M,,M,,M,,M,,M,,M,4.047,A,3.6239999999999997,A,265.0,A,24.33,A,1.9980000000000002,A,2.231,A,3.248,A,4.046,A,9.57,A,11.14,A,14.15,A,16.45,A,2016-05-08 00:00:00,2016-05-08 05:03:21
1097,2016-05-09 00:00:00,2016,130,23.9997,977.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.83,A,2016-05-09 05:00:09,18.91,A,,M,,M,,M,,M,,M,,M,,M,3.728,A,3.2230000000000003,A,275.0,A,27.59,A,1.8419999999999999,A,2.0380000000000003,A,3.011,A,3.727,A,11.09,A,13.45,A,16.45,A,17.21,A,2016-05-09 00:00:00,2016-05-09 05:00:09
1098,2016-05-10 00:00:00,2016,131,23.9997,978.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.85,A,2016-05-10 04:31:32,21.2,A,,M,,M,,M,,M,,M,,M,,M,3.0269999999999997,A,2.404,A,255.0,A,32.73,A,1.364,A,1.521,A,2.4219999999999997,A,3.028,A,9.57,A,10.37,A,12.62,A,14.15,A,2016-05-10 00:00:00,2016-05-10 04:31:32
1099,2016-05-11 00:00:00,2016,132,23.9997,979.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.82,A,2016-05-11 04:59:58,21.56,A,,M,,M,,M,,M,,M,,M,,M,1.516,A,0.8420000000000001,A,258.0,A,42.34,A,0.5579999999999999,A,0.616,A,1.262,A,1.517,A,7.277,A,8.07,A,9.56,A,10.33,A,2016-05-11 00:00:00,2016-05-11 04:59:58
1100,2016-05-12 00:00:00,2016,133,23.9997,980.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.86,A,2016-05-12 04:57:12,24.16,A,,M,,M,,M,,M,,M,,M,,M,2.75,A,0.74,A,154.0,A,64.87,A,0.789,A,1.044,A,2.2769999999999997,A,2.7510000000000003,A,6.513999999999999,A,8.07,A,9.56,A,10.33,A,2016-05-12 00:00:00,2016-05-12 04:57:12
1101,2016-05-13 00:00:00,2016,134,23.9997,981.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.86,A,2016-05-13 04:51:07,25.72,A,,M,,M,,M,,M,,M,,M,,M,1.6969999999999998,A,0.43700000000000006,A,219.0,A,56.97,A,0.457,A,0.56,A,1.4340000000000002,A,1.6969999999999998,A,6.513999999999999,A,8.84,A,11.09,A,11.09,A,2016-05-13 00:00:00,2016-05-13 04:51:07
1102,2016-05-14 00:00:00,2016,135,23.9997,982.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.9,A,2016-05-14 05:14:15,24.29,A,,M,,M,,M,,M,,M,,M,,M,3.55,A,2.3280000000000003,A,169.0,A,44.99,A,1.103,A,1.4569999999999999,A,2.944,A,3.55,A,8.8,A,9.61,A,11.86,A,14.15,A,2016-05-14 00:00:00,2016-05-14 05:14:15
1103,2016-05-15 00:00:00,2016,136,23.9997,983.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.88,A,2016-05-15 04:57:55,24.33,A,,M,,M,,M,,M,,M,,M,,M,3.3139999999999996,A,2.78,A,236.0,A,28.47,A,1.314,A,1.518,A,2.687,A,3.3139999999999996,A,8.8,A,9.61,A,11.86,A,13.39,A,2016-05-15 00:00:00,2016-05-15 04:57:55
1104,2016-05-16 00:00:00,2016,137,23.9997,984.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.86,A,2016-05-16 04:55:18,23.01,A,,M,,M,,M,,M,,M,,M,,M,4.172,A,3.877,A,267.0,A,20.14,A,1.9969999999999999,A,2.227,A,3.31,A,4.17,A,10.33,A,11.91,A,14.92,A,16.45,A,2016-05-16 00:00:00,2016-05-16 04:55:18
1105,2016-05-17 00:00:00,2016,138,23.9997,985.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.84,A,2016-05-17 04:59:19,17.29,A,,M,,M,,M,,M,,M,,M,,M,2.633,A,0.54,A,58.0,A,65.81,A,0.9420000000000001,A,1.083,A,2.148,A,2.634,A,8.04,A,12.68,A,13.39,A,17.21,A,2016-05-17 00:00:00,2016-05-17 04:59:19
1106,2016-05-18 00:00:00,2016,139,23.9997,986.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.83,A,2016-05-18 03:51:40,14.45,A,,M,,M,,M,,M,,M,,M,,M,2.1519999999999997,A,0.825,A,83.0,A,51.61,A,0.7609999999999999,A,0.858,A,1.797,A,2.1519999999999997,A,11.86,A,12.68,A,17.21,A,20.27,A,2016-05-18 00:00:00,2016-05-18 03:51:40
1107,2016-05-19 00:00:00,2016,140,23.9997,987.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.78,A,2016-05-19 04:57:06,17.96,A,,M,,M,,M,,M,,M,,M,,M,1.06,A,0.636,A,220.0,A,36.46,A,0.27,A,0.256,A,0.631,A,1.06,A,4.988,A,5.766,A,6.5,A,8.03,A,2016-05-19 00:00:00,2016-05-19 04:57:06
1108,2016-05-20 00:00:00,2016,141,23.9997,988.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.82,A,2016-05-20 04:58:13,22.94,A,,M,,M,,M,,M,,M,,M,,M,2.042,A,1.11,A,206.0,A,49.14,A,0.561,A,0.7170000000000001,A,1.3630000000000002,A,2.043,A,12.62,A,12.68,A,15.68,A,17.97,A,2016-05-20 00:00:00,2016-05-20 04:58:13
1109,2016-05-21 00:00:00,2016,142,23.9997,989.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.82,A,2016-05-21 04:59:21,22.69,A,,M,,M,,M,,M,,M,,M,,M,2.461,A,2.1,A,237.0,A,26.73,A,1.07,A,1.1420000000000001,A,1.817,A,2.4619999999999997,A,9.57,A,8.84,A,11.09,A,11.86,A,2016-05-21 00:00:00,2016-05-21 04:59:21
1110,2016-05-22 00:00:00,2016,143,23.9997,990.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.83,A,2016-05-22 05:00:05,22.97,A,,M,,M,,M,,M,,M,,M,,M,3.835,A,3.3760000000000003,A,253.0,A,26.78,A,1.98,A,2.035,A,2.9789999999999996,A,3.8339999999999996,A,11.86,A,11.91,A,14.15,A,15.68,A,2016-05-22 00:00:00,2016-05-22 05:00:05
1111,2016-05-23 00:00:00,2016,144,23.9997,991.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.85,A,2016-05-23 04:59:44,24.02,A,,M,,M,,M,,M,,M,,M,,M,3.286,A,2.967,A,252.0,A,23.21,A,1.6480000000000001,A,1.6669999999999998,A,2.525,A,3.286,A,11.09,A,9.61,A,11.86,A,13.39,A,2016-05-23 00:00:00,2016-05-23 04:59:44
1112,2016-05-24 00:00:00,2016,145,23.9997,992.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.84,A,2016-05-24 04:51:48,24.22,A,,M,,M,,M,,M,,M,,M,,M,3.639,A,3.3560000000000003,A,252.0,A,21.58,A,1.899,A,1.929,A,2.8939999999999997,A,3.638,A,14.91,A,14.21,A,14.92,A,16.45,A,2016-05-24 00:00:00,2016-05-24 04:51:48
1113,2016-05-25 00:00:00,2016,146,23.9997,993.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.83,A,2016-05-25 05:00:04,23.98,A,,M,,M,,M,,M,,M,,M,,M,4.023,A,3.698,A,254.0,A,22.51,A,2.164,A,2.176,A,3.2430000000000003,A,4.023,A,10.33,A,11.14,A,12.62,A,14.92,A,2016-05-25 00:00:00,2016-05-25 05:00:04
1114,2016-05-26 00:00:00,2016,147,23.9997,994.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.84,A,2016-05-26 04:22:42,21.0,A,,M,,M,,M,,M,,M,,M,,M,4.6339999999999995,A,4.291,A,266.0,A,21.81,A,2.6460000000000004,A,2.655,A,3.715,A,4.633,A,11.09,A,11.14,A,12.62,A,14.92,A,2016-05-26 00:00:00,2016-05-26 04:22:42
1115,2016-05-27 00:00:00,2016,148,23.9997,995.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.76,A,2016-05-27 04:51:34,20.0,A,,M,,M,,M,,M,,M,,M,,M,2.275,A,1.7209999999999999,A,261.0,A,33.35,A,1.131,A,1.1159999999999999,A,1.8359999999999999,A,2.276,A,9.57,A,8.07,A,9.56,A,11.86,A,2016-05-27 00:00:00,2016-05-27 04:51:34
1116,2016-05-28 00:00:00,2016,149,23.9997,996.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.79,A,2016-05-28 04:58:10,21.78,A,,M,,M,,M,,M,,M,,M,,M,1.7369999999999999,A,0.973,A,206.0,A,43.15,A,0.574,A,0.588,A,1.385,A,1.7380000000000002,A,12.62,A,11.91,A,11.09,A,12.62,A,2016-05-28 00:00:00,2016-05-28 04:58:10
1117,2016-05-29 00:00:00,2016,150,23.9997,997.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.8,A,2016-05-29 04:57:25,24.68,A,,M,,M,,M,,M,,M,,M,,M,2.18,A,1.53,A,241.0,A,37.82,A,0.9790000000000001,A,0.9570000000000001,A,1.8090000000000002,A,2.181,A,9.57,A,8.84,A,11.09,A,11.86,A,2016-05-29 00:00:00,2016-05-29 04:57:25
1118,2016-05-30 00:00:00,2016,151,23.9997,998.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.84,A,2016-05-30 04:50:41,25.06,A,,M,,M,,M,,M,,M,,M,,M,2.423,A,1.6219999999999999,A,204.0,A,41.3,A,0.823,A,0.861,A,1.9780000000000002,A,2.424,A,11.09,A,11.14,A,11.86,A,13.39,A,2016-05-30 00:00:00,2016-05-30 04:50:41
1119,2016-05-31 00:00:00,2016,152,23.9997,999.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.86,A,2016-05-31 05:00:01,24.84,A,,M,,M,,M,,M,,M,,M,,M,2.504,A,1.676,A,209.0,A,42.48,A,0.905,A,0.95,A,2.104,A,2.505,A,8.8,A,8.84,A,12.62,A,14.92,A,2016-05-31 00:00:00,2016-05-31 05:00:01
1120,2016-06-01 00:00:00,2016,153,23.9997,1000.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.85,A,2016-06-01 05:21:29,18.66,A,,M,,M,,M,,M,,M,,M,,M,1.6669999999999998,A,0.642,A,72.0,A,53.5,A,0.503,A,0.46,A,1.4780000000000002,A,1.6680000000000001,A,7.277,A,8.07,A,9.56,A,10.33,A,2016-06-01 00:00:00,2016-06-01 05:21:29
1121,2016-06-02 00:00:00,2016,154,23.9997,1001.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.8,A,2016-06-02 03:33:03,24.39,A,,M,,M,,M,,M,,M,,M,,M,1.6,A,0.629,A,137.0,A,49.74,A,0.631,A,0.69,A,1.337,A,1.6,A,10.33,A,9.61,A,11.86,A,11.86,A,2016-06-02 00:00:00,2016-06-02 03:33:03
1122,2016-06-03 00:00:00,2016,155,23.9997,1002.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.83,A,2016-06-03 04:54:01,27.11,A,,M,,M,,M,,M,,M,,M,,M,1.631,A,0.802,A,70.0,A,45.86,A,0.7040000000000001,A,0.69,A,1.2830000000000001,A,1.631,A,8.04,A,9.61,A,10.33,A,12.62,A,2016-06-03 00:00:00,2016-06-03 04:54:01
1123,2016-06-04 00:00:00,2016,156,23.9997,1003.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.84,A,2016-06-04 04:58:35,28.82,A,,M,,M,,M,,M,,M,,M,,M,2.638,A,2.114,A,150.0,A,32.09,A,0.919,A,1.092,A,2.167,A,2.639,A,8.8,A,11.14,A,14.15,A,17.21,A,2016-06-04 00:00:00,2016-06-04 04:58:35
1124,2016-06-05 00:00:00,2016,157,23.9997,1004.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.86,A,2016-06-05 04:57:27,29.41,A,,M,,M,,M,,M,,M,,M,,M,2.503,A,1.073,A,204.0,A,54.8,A,0.9590000000000001,A,0.9520000000000001,A,2.081,A,2.504,A,11.09,A,13.45,A,17.97,A,21.8,A,2016-06-05 00:00:00,2016-06-05 04:57:27
1125,2016-06-06 00:00:00,2016,158,23.9997,1005.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.87,A,2016-06-06 05:00:06,30.9,A,,M,,M,,M,,M,,M,,M,,M,2.06,A,0.562,A,171.0,A,59.83,A,0.8390000000000001,A,0.83,A,1.7930000000000001,A,2.061,A,6.513999999999999,A,7.3020000000000005,A,9.56,A,10.33,A,2016-06-06 00:00:00,2016-06-06 05:00:06
1126,2016-06-07 00:00:00,2016,159,23.9997,1006.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.9,A,2016-06-07 05:03:15,30.83,A,,M,,M,,M,,M,,M,,M,,M,3.18,A,1.704,A,174.0,A,51.61,A,1.2819999999999998,A,1.416,A,2.6519999999999997,A,3.181,A,8.04,A,10.37,A,14.92,A,15.68,A,2016-06-07 00:00:00,2016-06-07 05:03:15
1127,2016-06-08 00:00:00,2016,160,23.9997,1007.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.87,A,2016-06-08 04:57:28,30.92,A,,M,,M,,M,,M,,M,,M,,M,2.6660000000000004,A,1.8559999999999999,A,195.0,A,39.18,A,0.981,A,1.0859999999999999,A,2.254,A,2.667,A,7.277,A,8.07,A,11.09,A,12.62,A,2016-06-08 00:00:00,2016-06-08 04:57:28
1128,2016-06-09 00:00:00,2016,161,23.9997,1008.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.87,A,2016-06-09 04:57:15,30.81,A,,M,,M,,M,,M,,M,,M,,M,2.739,A,1.609,A,258.0,A,47.61,A,1.246,A,1.273,A,2.307,A,2.74,A,12.62,A,12.68,A,14.15,A,15.68,A,2016-06-09 00:00:00,2016-06-09 04:57:15
1129,2016-06-10 00:00:00,2016,162,23.9997,1009.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.86,A,2016-06-10 04:52:15,30.63,A,,M,,M,,M,,M,,M,,M,,M,1.936,A,0.524,A,231.0,A,57.57,A,0.895,A,0.8029999999999999,A,1.663,A,1.936,A,11.09,A,11.91,A,13.39,A,16.45,A,2016-06-10 00:00:00,2016-06-10 04:52:15
1130,2016-06-11 00:00:00,2016,163,23.9997,1010.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.84,A,2016-06-11 05:00:41,28.41,A,,M,,M,,M,,M,,M,,M,,M,2.494,A,2.0540000000000003,A,240.0,A,28.5,A,1.2409999999999999,A,1.235,A,2.099,A,2.495,A,11.09,A,10.37,A,12.62,A,14.92,A,2016-06-11 00:00:00,2016-06-11 05:00:41
1131,2016-06-12 00:00:00,2016,164,23.9997,1011.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.85,A,2016-06-12 04:58:41,29.52,A,,M,,M,,M,,M,,M,,M,,M,1.9669999999999999,A,1.484,A,259.0,A,32.72,A,1.0090000000000001,A,0.9490000000000001,A,1.6269999999999998,A,1.9669999999999999,A,8.04,A,8.84,A,9.56,A,11.09,A,2016-06-12 00:00:00,2016-06-12 04:58:41
1132,2016-06-13 00:00:00,2016,165,23.9997,1012.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.83,A,2016-06-13 05:00:04,27.86,A,,M,,M,,M,,M,,M,,M,,M,2.6639999999999997,A,2.347,A,267.0,A,21.97,A,1.548,A,1.5230000000000001,A,2.198,A,2.6639999999999997,A,11.86,A,11.14,A,12.62,A,14.92,A,2016-06-13 00:00:00,2016-06-13 05:00:04
1133,2016-06-14 00:00:00,2016,166,23.9997,1013.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.79,A,2016-06-14 05:00:10,26.19,A,,M,,M,,M,,M,,M,,M,,M,1.8019999999999998,A,1.337,A,256.0,A,31.82,A,0.935,A,0.8440000000000001,A,1.469,A,1.8030000000000002,A,8.04,A,8.07,A,10.33,A,10.33,A,2016-06-14 00:00:00,2016-06-14 05:00:10
1134,2016-06-15 00:00:00,2016,167,23.9997,1014.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.79,A,2016-06-15 04:50:10,27.11,A,,M,,M,,M,,M,,M,,M,,M,2.513,A,2.069,A,259.0,A,28.83,A,1.319,A,1.244,A,2.048,A,2.5140000000000002,A,8.8,A,9.61,A,11.09,A,13.39,A,2016-06-15 00:00:00,2016-06-15 04:50:10
1135,2016-06-16 00:00:00,2016,168,23.9997,1015.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.81,A,2016-06-16 04:48:20,27.69,A,,M,,M,,M,,M,,M,,M,,M,2.679,A,2.275,A,258.0,A,26.36,A,1.436,A,1.409,A,2.146,A,2.68,A,11.09,A,11.91,A,14.15,A,17.21,A,2016-06-16 00:00:00,2016-06-16 04:48:20
1136,2016-06-17 00:00:00,2016,169,23.9997,1016.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.78,A,2016-06-17 04:51:45,27.61,A,,M,,M,,M,,M,,M,,M,,M,1.714,A,0.948,A,298.0,A,45.56,A,0.797,A,0.642,A,1.472,A,1.715,A,7.277,A,8.84,A,9.56,A,11.09,A,2016-06-17 00:00:00,2016-06-17 04:51:45
1137,2016-06-18 00:00:00,2016,170,23.9997,1017.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.79,A,2016-06-18 04:50:26,29.17,A,,M,,M,,M,,M,,M,,M,,M,1.496,A,0.565,A,82.0,A,52.8,A,0.545,A,0.491,A,1.264,A,1.496,A,5.751,A,6.534,A,8.03,A,9.56,A,2016-06-18 00:00:00,2016-06-18 04:50:26
1138,2016-06-19 00:00:00,2016,171,23.9997,1018.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.83,A,2016-06-19 04:57:10,31.4,A,,M,,M,,M,,M,,M,,M,,M,2.231,A,1.611,A,168.0,A,37.78,A,0.619,A,0.6709999999999999,A,1.83,A,2.2319999999999998,A,8.04,A,8.84,A,11.86,A,14.15,A,2016-06-19 00:00:00,2016-06-19 04:57:10
1139,2016-06-20 00:00:00,2016,172,23.9997,1019.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.86,A,2016-06-20 04:50:10,31.11,A,,M,,M,,M,,M,,M,,M,,M,3.3280000000000003,A,2.9930000000000003,A,148.0,A,23.33,A,1.244,A,1.5290000000000001,A,2.75,A,3.3289999999999997,A,6.513999999999999,A,8.07,A,11.09,A,11.09,A,2016-06-20 00:00:00,2016-06-20 04:50:10
1140,2016-06-21 00:00:00,2016,173,23.9997,1020.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.85,A,2016-06-21 05:00:10,31.33,A,,M,,M,,M,,M,,M,,M,,M,1.62,A,0.7040000000000001,A,189.0,A,52.21,A,0.584,A,0.552,A,1.308,A,1.621,A,7.277,A,7.3020000000000005,A,9.56,A,11.09,A,2016-06-21 00:00:00,2016-06-21 05:00:10
1141,2016-06-22 00:00:00,2016,174,23.9997,1021.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.84,A,2016-06-22 04:49:05,32.51,A,,M,,M,,M,,M,,M,,M,,M,2.052,A,0.899,A,237.0,A,53.84,A,0.8190000000000001,A,0.7609999999999999,A,1.703,A,2.0540000000000003,A,14.14,A,14.21,A,14.15,A,14.92,A,2016-06-22 00:00:00,2016-06-22 04:49:05
1142,2016-06-23 00:00:00,2016,175,23.9997,1022.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.85,A,2016-06-23 04:54:32,32.24,A,,M,,M,,M,,M,,M,,M,,M,2.265,A,0.833,A,317.0,A,57.38,A,1.018,A,0.677,A,1.858,A,2.266,A,8.8,A,8.84,A,10.33,A,11.09,A,2016-06-23 00:00:00,2016-06-23 04:54:32
1143,2016-06-24 00:00:00,2016,176,23.9997,1023.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.86,A,2016-06-24 05:04:33,31.25,A,,M,,M,,M,,M,,M,,M,,M,2.15,A,0.7809999999999999,A,244.0,A,56.63,A,0.956,A,0.892,A,1.824,A,2.151,A,10.33,A,11.14,A,12.62,A,14.15,A,2016-06-24 00:00:00,2016-06-24 05:04:33
