,dataset_name,input_size,output_size
27,2_I.v1.l1.ds1.l_combo1.ds_combo2.idays60.odays7,3,6
28,2_I.v1.l1.ds1.l_combo1.ds_combo3.idays30.odays1,1,2
29,2_I.v1.l1.ds1.l_combo1.ds_combo3.idays30.odays7,1,2
30,2_I.v1.l1.ds1.l_combo1.ds_combo3.idays60.odays1,1,2
31,2_I.v1.l1.ds1.l_combo1.ds_combo3.idays60.odays7,1,2
32,2_I.v1.l1.ds1.l_combo2.ds_combo0.idays30.odays1,3,6
33,2_I.v1.l1.ds1.l_combo2.ds_combo0.idays30.odays7,3,6
34,2_I.v1.l1.ds1.l_combo2.ds_combo0.idays60.odays1,3,6
35,2_I.v1.l1.ds1.l_combo2.ds_combo0.idays60.odays7,3,6
36,2_I.v1.l1.ds1.l_combo2.ds_combo1.idays30.odays1,1,1
37,2_I.v1.l1.ds1.l_combo2.ds_combo1.idays30.odays7,1,1
38,2_I.v1.l1.ds1.l_combo2.ds_combo1.idays60.odays1,1,1
39,2_I.v1.l1.ds1.l_combo2.ds_combo1.idays60.odays7,1,1
40,2_I.v1.l1.ds1.l_combo2.ds_combo2.idays30.odays1,3,6
41,2_I.v1.l1.ds1.l_combo2.ds_combo2.idays30.odays7,3,6
42,2_I.v1.l1.ds1.l_combo2.ds_combo2.idays60.odays1,3,6
43,2_I.v1.l1.ds1.l_combo2.ds_combo2.idays60.odays7,3,6
44,2_I.v1.l1.ds1.l_combo2.ds_combo3.idays30.odays1,1,2
45,2_I.v1.l1.ds1.l_combo2.ds_combo3.idays30.odays7,1,2
46,2_I.v1.l1.ds1.l_combo2.ds_combo3.idays60.odays1,1,2
47,2_I.v1.l1.ds1.l_combo2.ds_combo3.idays60.odays7,1,2
48,2_I.v1.l1.ds1.l_combo3.ds_combo0.idays30.odays1,3,6
49,2_I.v1.l1.ds1.l_combo3.ds_combo0.idays30.odays7,3,6
50,2_I.v1.l1.ds1.l_combo3.ds_combo0.idays60.odays1,3,6
51,2_I.v1.l1.ds1.l_combo3.ds_combo0.idays60.odays7,3,6
52,2_I.v1.l1.ds1.l_combo3.ds_combo1.idays30.odays1,1,1
53,2_I.v1.l1.ds1.l_combo3.ds_combo1.idays30.odays7,1,1
54,2_I.v1.l1.ds1.l_combo3.ds_combo1.idays60.odays1,1,1
55,2_I.v1.l1.ds1.l_combo3.ds_combo1.idays60.odays7,1,1
56,2_I.v1.l1.ds1.l_combo3.ds_combo2.idays30.odays1,3,6
57,2_I.v1.l1.ds1.l_combo3.ds_combo2.idays30.odays7,3,6
58,2_I.v1.l1.ds1.l_combo3.ds_combo2.idays60.odays1,3,6
59,2_I.v1.l1.ds1.l_combo3.ds_combo2.idays60.odays7,3,6
60,2_I.v1.l1.ds1.l_combo3.ds_combo3.idays30.odays1,1,2
61,2_I.v1.l1.ds1.l_combo3.ds_combo3.idays30.odays7,1,2
62,2_I.v1.l1.ds1.l_combo3.ds_combo3.idays60.odays1,1,2
63,2_I.v1.l1.ds1.l_combo3.ds_combo3.idays60.odays7,1,2
64,2_I.v1.l1.ds1.l_combo4.ds_combo0.idays30.odays1,3,6
65,2_I.v1.l1.ds1.l_combo4.ds_combo0.idays30.odays7,3,6
66,2_I.v1.l1.ds1.l_combo4.ds_combo0.idays60.odays1,3,6
67,2_I.v1.l1.ds1.l_combo4.ds_combo0.idays60.odays7,3,6
68,2_I.v1.l1.ds1.l_combo4.ds_combo1.idays30.odays1,1,1
69,2_I.v1.l1.ds1.l_combo4.ds_combo1.idays30.odays7,1,1
70,2_I.v1.l1.ds1.l_combo4.ds_combo1.idays60.odays1,1,1
71,2_I.v1.l1.ds1.l_combo4.ds_combo1.idays60.odays7,1,1
72,2_I.v1.l1.ds1.l_combo4.ds_combo2.idays30.odays1,3,6
73,2_I.v1.l1.ds1.l_combo4.ds_combo2.idays30.odays7,3,6
74,2_I.v1.l1.ds1.l_combo4.ds_combo2.idays60.odays1,3,6
75,2_I.v1.l1.ds1.l_combo4.ds_combo2.idays60.odays7,3,6
76,2_I.v1.l1.ds1.l_combo4.ds_combo3.idays30.odays1,1,2
77,2_I.v1.l1.ds1.l_combo4.ds_combo3.idays30.odays7,1,2
78,2_I.v1.l1.ds1.l_combo4.ds_combo3.idays60.odays1,1,2
79,2_I.v1.l1.ds1.l_combo4.ds_combo3.idays60.odays7,1,2
80,2_I.v1.l1.ds1.l_combo5.ds_combo0.idays30.odays1,3,6
81,2_I.v1.l1.ds1.l_combo5.ds_combo0.idays30.odays7,3,6
82,2_I.v1.l1.ds1.l_combo5.ds_combo0.idays60.odays1,3,6
83,2_I.v1.l1.ds1.l_combo5.ds_combo0.idays60.odays7,3,6
84,2_I.v1.l1.ds1.l_combo5.ds_combo1.idays30.odays1,1,1
85,2_I.v1.l1.ds1.l_combo5.ds_combo1.idays30.odays7,1,1
86,2_I.v1.l1.ds1.l_combo5.ds_combo1.idays60.odays1,1,1
87,2_I.v1.l1.ds1.l_combo5.ds_combo1.idays60.odays7,1,1
88,2_I.v1.l1.ds1.l_combo5.ds_combo2.idays30.odays1,3,6
89,2_I.v1.l1.ds1.l_combo5.ds_combo2.idays30.odays7,3,6
90,2_I.v1.l1.ds1.l_combo5.ds_combo2.idays60.odays1,3,6
91,2_I.v1.l1.ds1.l_combo5.ds_combo2.idays60.odays7,3,6
92,2_I.v1.l1.ds1.l_combo5.ds_combo3.idays30.odays1,1,2
93,2_I.v1.l1.ds1.l_combo5.ds_combo3.idays30.odays7,1,2
94,2_I.v1.l1.ds1.l_combo5.ds_combo3.idays60.odays1,1,2
95,2_I.v1.l1.ds1.l_combo5.ds_combo3.idays60.odays7,1,2
96,2_I.v1.l1.ds1.l_combo6.ds_combo0.idays30.odays1,3,6
97,2_I.v1.l1.ds1.l_combo6.ds_combo0.idays30.odays7,3,6
98,2_I.v1.l1.ds1.l_combo6.ds_combo0.idays60.odays1,3,6
99,2_I.v1.l1.ds1.l_combo6.ds_combo0.idays60.odays7,3,6
100,2_I.v1.l1.ds1.l_combo6.ds_combo1.idays30.odays1,1,1
101,2_I.v1.l1.ds1.l_combo6.ds_combo1.idays30.odays7,1,1
102,2_I.v1.l1.ds1.l_combo6.ds_combo1.idays60.odays1,1,1
103,2_I.v1.l1.ds1.l_combo6.ds_combo1.idays60.odays7,1,1
104,2_I.v1.l1.ds1.l_combo6.ds_combo2.idays30.odays1,0,0
105,2_I.v1.l1.ds1.l_combo6.ds_combo2.idays30.odays7,0,0
106,2_I.v1.l1.ds1.l_combo6.ds_combo2.idays60.odays1,0,0
107,2_I.v1.l1.ds1.l_combo6.ds_combo2.idays60.odays7,0,0
108,2_I.v1.l1.ds1.l_combo6.ds_combo3.idays30.odays1,0,0
109,2_I.v1.l1.ds1.l_combo6.ds_combo3.idays30.odays7,0,0
110,2_I.v1.l1.ds1.l_combo6.ds_combo3.idays60.odays1,0,0
111,2_I.v1.l1.ds1.l_combo6.ds_combo3.idays60.odays7,0,0
112,2_I.v1.l1.ds1.l_combo7.ds_combo0.idays30.odays1,3,6
113,2_I.v1.l1.ds1.l_combo7.ds_combo0.idays30.odays7,3,6
114,2_I.v1.l1.ds1.l_combo7.ds_combo0.idays60.odays1,3,6
115,2_I.v1.l1.ds1.l_combo7.ds_combo0.idays60.odays7,3,6
116,2_I.v1.l1.ds1.l_combo7.ds_combo1.idays30.odays1,1,1
117,2_I.v1.l1.ds1.l_combo7.ds_combo1.idays30.odays7,1,1
118,2_I.v1.l1.ds1.l_combo7.ds_combo1.idays60.odays1,1,1
119,2_I.v1.l1.ds1.l_combo7.ds_combo1.idays60.odays7,1,1
120,2_I.v1.l1.ds1.l_combo7.ds_combo2.idays30.odays1,3,6
121,2_I.v1.l1.ds1.l_combo7.ds_combo2.idays30.odays7,3,6
122,2_I.v1.l1.ds1.l_combo7.ds_combo2.idays60.odays1,3,6
123,2_I.v1.l1.ds1.l_combo7.ds_combo2.idays60.odays7,3,6
124,2_I.v1.l1.ds1.l_combo7.ds_combo3.idays30.odays1,1,2
125,2_I.v1.l1.ds1.l_combo7.ds_combo3.idays30.odays7,1,2
126,2_I.v1.l1.ds1.l_combo7.ds_combo3.idays60.odays1,1,2
127,2_I.v1.l1.ds1.l_combo7.ds_combo3.idays60.odays7,1,2
128,2_I.v1.l1.ds1.l_combo8.ds_combo0.idays30.odays1,3,6
129,2_I.v1.l1.ds1.l_combo8.ds_combo0.idays30.odays7,3,6
130,2_I.v1.l1.ds1.l_combo8.ds_combo0.idays60.odays1,3,6
131,2_I.v1.l1.ds1.l_combo8.ds_combo0.idays60.odays7,3,6
132,2_I.v1.l1.ds1.l_combo8.ds_combo1.idays30.odays1,1,1
133,2_I.v1.l1.ds1.l_combo8.ds_combo1.idays30.odays7,1,1
134,2_I.v1.l1.ds1.l_combo8.ds_combo1.idays60.odays1,1,1
135,2_I.v1.l1.ds1.l_combo8.ds_combo1.idays60.odays7,1,1
136,2_I.v1.l1.ds1.l_combo8.ds_combo2.idays30.odays1,3,6
137,2_I.v1.l1.ds1.l_combo8.ds_combo2.idays30.odays7,3,6
138,2_I.v1.l1.ds1.l_combo8.ds_combo2.idays60.odays1,3,6
139,2_I.v1.l1.ds1.l_combo8.ds_combo2.idays60.odays7,3,6
140,2_I.v1.l1.ds1.l_combo8.ds_combo3.idays30.odays1,1,2
141,2_I.v1.l1.ds1.l_combo8.ds_combo3.idays30.odays7,1,2
142,2_I.v1.l1.ds1.l_combo8.ds_combo3.idays60.odays1,1,2
143,2_I.v1.l1.ds1.l_combo8.ds_combo3.idays60.odays7,1,2
144,2_I.v1.l1.ds1.l_combo9.ds_combo0.idays30.odays1,3,6
145,2_I.v1.l1.ds1.l_combo9.ds_combo0.idays30.odays7,3,6
146,2_I.v1.l1.ds1.l_combo9.ds_combo0.idays60.odays1,3,6
147,2_I.v1.l1.ds1.l_combo9.ds_combo0.idays60.odays7,3,6
148,2_I.v1.l1.ds1.l_combo9.ds_combo1.idays30.odays1,1,1
149,2_I.v1.l1.ds1.l_combo9.ds_combo1.idays30.odays7,1,1
150,2_I.v1.l1.ds1.l_combo9.ds_combo1.idays60.odays1,1,1
151,2_I.v1.l1.ds1.l_combo9.ds_combo1.idays60.odays7,1,1
152,2_I.v1.l1.ds1.l_combo9.ds_combo2.idays30.odays1,1,2
153,2_I.v1.l1.ds1.l_combo9.ds_combo2.idays30.odays7,1,2
154,2_I.v1.l1.ds1.l_combo9.ds_combo2.idays60.odays1,1,2
155,2_I.v1.l1.ds1.l_combo9.ds_combo2.idays60.odays7,1,2
156,2_I.v1.l1.ds1.l_combo9.ds_combo3.idays30.odays1,1,2
157,2_I.v1.l1.ds1.l_combo9.ds_combo3.idays30.odays7,1,2
158,2_I.v1.l1.ds1.l_combo9.ds_combo3.idays60.odays1,1,2
159,2_I.v1.l1.ds1.l_combo9.ds_combo3.idays60.odays7,1,2
160,2_I.v1.l1.ds1.l_combo10.ds_combo0.idays30.odays1,3,6
161,2_I.v1.l1.ds1.l_combo10.ds_combo0.idays30.odays7,3,6
162,2_I.v1.l1.ds1.l_combo10.ds_combo0.idays60.odays1,3,6
163,2_I.v1.l1.ds1.l_combo10.ds_combo0.idays60.odays7,3,6
164,2_I.v1.l1.ds1.l_combo10.ds_combo1.idays30.odays1,1,1
165,2_I.v1.l1.ds1.l_combo10.ds_combo1.idays30.odays7,1,1
166,2_I.v1.l1.ds1.l_combo10.ds_combo1.idays60.odays1,1,1
167,2_I.v1.l1.ds1.l_combo10.ds_combo1.idays60.odays7,1,1
168,2_I.v1.l1.ds1.l_combo10.ds_combo2.idays30.odays1,1,2
169,2_I.v1.l1.ds1.l_combo10.ds_combo2.idays30.odays7,1,2
170,2_I.v1.l1.ds1.l_combo10.ds_combo2.idays60.odays1,1,2
171,2_I.v1.l1.ds1.l_combo10.ds_combo2.idays60.odays7,1,2
172,2_I.v1.l1.ds1.l_combo10.ds_combo3.idays30.odays1,1,2
173,2_I.v1.l1.ds1.l_combo10.ds_combo3.idays30.odays7,1,2
174,2_I.v1.l1.ds1.l_combo10.ds_combo3.idays60.odays1,1,2
175,2_I.v1.l1.ds1.l_combo10.ds_combo3.idays60.odays7,1,2
176,2_I.v1.l1.ds1.l_combo11.ds_combo0.idays30.odays1,3,6
177,2_I.v1.l1.ds1.l_combo11.ds_combo0.idays30.odays7,3,6
178,2_I.v1.l1.ds1.l_combo11.ds_combo0.idays60.odays1,3,6
179,2_I.v1.l1.ds1.l_combo11.ds_combo0.idays60.odays7,3,6
180,2_I.v1.l1.ds1.l_combo11.ds_combo1.idays30.odays1,1,1
181,2_I.v1.l1.ds1.l_combo11.ds_combo1.idays30.odays7,1,1
182,2_I.v1.l1.ds1.l_combo11.ds_combo1.idays60.odays1,1,1
183,2_I.v1.l1.ds1.l_combo11.ds_combo1.idays60.odays7,1,1
184,2_I.v1.l1.ds1.l_combo11.ds_combo2.idays30.odays1,3,6
185,2_I.v1.l1.ds1.l_combo11.ds_combo2.idays30.odays7,3,6
186,2_I.v1.l1.ds1.l_combo11.ds_combo2.idays60.odays1,3,6
187,2_I.v1.l1.ds1.l_combo11.ds_combo2.idays60.odays7,3,6
188,2_I.v1.l1.ds1.l_combo11.ds_combo3.idays30.odays1,1,2
189,2_I.v1.l1.ds1.l_combo11.ds_combo3.idays30.odays7,1,2
190,2_I.v1.l1.ds1.l_combo11.ds_combo3.idays60.odays1,1,2
191,2_I.v1.l1.ds1.l_combo11.ds_combo3.idays60.odays7,1,2
192,2_I.v1.l1.ds1.l_combo12.ds_combo0.idays30.odays1,3,6
193,2_I.v1.l1.ds1.l_combo12.ds_combo0.idays30.odays7,3,6
194,2_I.v1.l1.ds1.l_combo12.ds_combo0.idays60.odays1,3,6
195,2_I.v1.l1.ds1.l_combo12.ds_combo0.idays60.odays7,3,6
196,2_I.v1.l1.ds1.l_combo12.ds_combo1.idays30.odays1,1,1
197,2_I.v1.l1.ds1.l_combo12.ds_combo1.idays30.odays7,1,1
198,2_I.v1.l1.ds1.l_combo12.ds_combo1.idays60.odays1,1,1
199,2_I.v1.l1.ds1.l_combo12.ds_combo1.idays60.odays7,1,1
200,2_I.v1.l1.ds1.l_combo12.ds_combo2.idays30.odays1,3,6
201,2_I.v1.l1.ds1.l_combo12.ds_combo2.idays30.odays7,3,6
202,2_I.v1.l1.ds1.l_combo12.ds_combo2.idays60.odays1,3,6
203,2_I.v1.l1.ds1.l_combo12.ds_combo2.idays60.odays7,3,6
204,2_I.v1.l1.ds1.l_combo12.ds_combo3.idays30.odays1,1,2
205,2_I.v1.l1.ds1.l_combo12.ds_combo3.idays30.odays7,1,2
206,2_I.v1.l1.ds1.l_combo12.ds_combo3.idays60.odays1,1,2
207,2_I.v1.l1.ds1.l_combo12.ds_combo3.idays60.odays7,1,2
208,2_I.v1.l1.ds1.l_combo13.ds_combo0.idays30.odays1,3,6
209,2_I.v1.l1.ds1.l_combo13.ds_combo0.idays30.odays7,3,6
210,2_I.v1.l1.ds1.l_combo13.ds_combo0.idays60.odays1,3,6
211,2_I.v1.l1.ds1.l_combo13.ds_combo0.idays60.odays7,3,6
212,2_I.v1.l1.ds1.l_combo13.ds_combo1.idays30.odays1,1,1
213,2_I.v1.l1.ds1.l_combo13.ds_combo1.idays30.odays7,1,1
214,2_I.v1.l1.ds1.l_combo13.ds_combo1.idays60.odays1,1,1
215,2_I.v1.l1.ds1.l_combo13.ds_combo1.idays60.odays7,1,1
216,2_I.v1.l1.ds1.l_combo13.ds_combo2.idays30.odays1,3,6
217,2_I.v1.l1.ds1.l_combo13.ds_combo2.idays30.odays7,3,6
218,2_I.v1.l1.ds1.l_combo13.ds_combo2.idays60.odays1,3,6
219,2_I.v1.l1.ds1.l_combo13.ds_combo2.idays60.odays7,3,6
220,2_I.v1.l1.ds1.l_combo13.ds_combo3.idays30.odays1,1,2
221,2_I.v1.l1.ds1.l_combo13.ds_combo3.idays30.odays7,1,2
222,2_I.v1.l1.ds1.l_combo13.ds_combo3.idays60.odays1,1,2
223,2_I.v1.l1.ds1.l_combo13.ds_combo3.idays60.odays7,1,2
224,2_I.v1.l1.ds1.l_combo14.ds_combo0.idays30.odays1,3,6
225,2_I.v1.l1.ds1.l_combo14.ds_combo0.idays30.odays7,3,6
226,2_I.v1.l1.ds1.l_combo14.ds_combo0.idays60.odays1,3,6
227,2_I.v1.l1.ds1.l_combo14.ds_combo0.idays60.odays7,3,6
228,2_I.v1.l1.ds1.l_combo14.ds_combo1.idays30.odays1,1,1
229,2_I.v1.l1.ds1.l_combo14.ds_combo1.idays30.odays7,1,1
230,2_I.v1.l1.ds1.l_combo14.ds_combo1.idays60.odays1,1,1
231,2_I.v1.l1.ds1.l_combo14.ds_combo1.idays60.odays7,1,1
232,2_I.v1.l1.ds1.l_combo14.ds_combo2.idays30.odays1,3,6
233,2_I.v1.l1.ds1.l_combo14.ds_combo2.idays30.odays7,3,6
234,2_I.v1.l1.ds1.l_combo14.ds_combo2.idays60.odays1,3,6
235,2_I.v1.l1.ds1.l_combo14.ds_combo2.idays60.odays7,3,6
236,2_I.v1.l1.ds1.l_combo14.ds_combo3.idays30.odays1,1,2
237,2_I.v1.l1.ds1.l_combo14.ds_combo3.idays30.odays7,1,2
238,2_I.v1.l1.ds1.l_combo14.ds_combo3.idays60.odays1,1,2
239,2_I.v1.l1.ds1.l_combo14.ds_combo3.idays60.odays7,1,2
