,dataset_name,input_size,output_size
67,4_D.v1.l1.ds1.l_combo5.ds_combo3.idays60.odays7,6,6
68,4_D.v1.l1.ds1.l_combo5.ds_combo4.idays30.odays1,2,2
69,4_D.v1.l1.ds1.l_combo5.ds_combo4.idays30.odays7,2,2
70,4_D.v1.l1.ds1.l_combo5.ds_combo4.idays60.odays1,2,2
71,4_D.v1.l1.ds1.l_combo5.ds_combo4.idays60.odays7,2,2
72,4_D.v1.l1.ds1.l_combo6.ds_combo2.idays30.odays1,1,1
73,4_D.v1.l1.ds1.l_combo6.ds_combo2.idays30.odays7,1,1
74,4_D.v1.l1.ds1.l_combo6.ds_combo2.idays60.odays1,1,1
75,4_D.v1.l1.ds1.l_combo6.ds_combo2.idays60.odays7,1,1
76,4_D.v1.l1.ds1.l_combo7.ds_combo2.idays30.odays1,1,1
77,4_D.v1.l1.ds1.l_combo7.ds_combo2.idays30.odays7,1,1
78,4_D.v1.l1.ds1.l_combo7.ds_combo2.idays60.odays1,1,1
79,4_D.v1.l1.ds1.l_combo7.ds_combo2.idays60.odays7,1,1
80,4_D.v1.l1.ds1.l_combo7.ds_combo3.idays30.odays1,6,6
81,4_D.v1.l1.ds1.l_combo7.ds_combo3.idays30.odays7,6,6
82,4_D.v1.l1.ds1.l_combo7.ds_combo3.idays60.odays1,6,6
83,4_D.v1.l1.ds1.l_combo7.ds_combo3.idays60.odays7,6,6
84,4_D.v1.l1.ds1.l_combo7.ds_combo4.idays30.odays1,2,2
85,4_D.v1.l1.ds1.l_combo7.ds_combo4.idays30.odays7,2,2
86,4_D.v1.l1.ds1.l_combo7.ds_combo4.idays60.odays1,2,2
87,4_D.v1.l1.ds1.l_combo7.ds_combo4.idays60.odays7,2,2
88,4_D.v1.l1.ds1.l_combo8.ds_combo2.idays30.odays1,1,1
89,4_D.v1.l1.ds1.l_combo8.ds_combo2.idays30.odays7,1,1
90,4_D.v1.l1.ds1.l_combo8.ds_combo2.idays60.odays1,1,1
91,4_D.v1.l1.ds1.l_combo8.ds_combo2.idays60.odays7,1,1
92,4_D.v1.l1.ds1.l_combo8.ds_combo3.idays30.odays1,6,6
93,4_D.v1.l1.ds1.l_combo8.ds_combo3.idays30.odays7,6,6
94,4_D.v1.l1.ds1.l_combo8.ds_combo3.idays60.odays1,6,6
95,4_D.v1.l1.ds1.l_combo8.ds_combo3.idays60.odays7,6,6
96,4_D.v1.l1.ds1.l_combo8.ds_combo4.idays30.odays1,2,2
97,4_D.v1.l1.ds1.l_combo8.ds_combo4.idays30.odays7,2,2
98,4_D.v1.l1.ds1.l_combo8.ds_combo4.idays60.odays1,2,2
99,4_D.v1.l1.ds1.l_combo8.ds_combo4.idays60.odays7,2,2
100,4_D.v1.l1.ds1.l_combo9.ds_combo2.idays30.odays1,1,1
101,4_D.v1.l1.ds1.l_combo9.ds_combo2.idays30.odays7,1,1
102,4_D.v1.l1.ds1.l_combo9.ds_combo2.idays60.odays1,1,1
103,4_D.v1.l1.ds1.l_combo9.ds_combo2.idays60.odays7,1,1
104,4_D.v1.l1.ds1.l_combo9.ds_combo3.idays30.odays1,2,2
105,4_D.v1.l1.ds1.l_combo9.ds_combo3.idays30.odays7,2,2
106,4_D.v1.l1.ds1.l_combo9.ds_combo3.idays60.odays1,2,2
107,4_D.v1.l1.ds1.l_combo9.ds_combo3.idays60.odays7,2,2
108,4_D.v1.l1.ds1.l_combo9.ds_combo4.idays30.odays1,2,2
109,4_D.v1.l1.ds1.l_combo9.ds_combo4.idays30.odays7,2,2
110,4_D.v1.l1.ds1.l_combo9.ds_combo4.idays60.odays1,2,2
111,4_D.v1.l1.ds1.l_combo9.ds_combo4.idays60.odays7,2,2
112,4_D.v1.l1.ds1.l_combo10.ds_combo2.idays30.odays1,1,1
113,4_D.v1.l1.ds1.l_combo10.ds_combo2.idays30.odays7,1,1
114,4_D.v1.l1.ds1.l_combo10.ds_combo2.idays60.odays1,1,1
115,4_D.v1.l1.ds1.l_combo10.ds_combo2.idays60.odays7,1,1
116,4_D.v1.l1.ds1.l_combo10.ds_combo3.idays30.odays1,2,2
117,4_D.v1.l1.ds1.l_combo10.ds_combo3.idays30.odays7,2,2
118,4_D.v1.l1.ds1.l_combo10.ds_combo3.idays60.odays1,2,2
119,4_D.v1.l1.ds1.l_combo10.ds_combo3.idays60.odays7,2,2
120,4_D.v1.l1.ds1.l_combo10.ds_combo4.idays30.odays1,2,2
121,4_D.v1.l1.ds1.l_combo10.ds_combo4.idays30.odays7,2,2
122,4_D.v1.l1.ds1.l_combo10.ds_combo4.idays60.odays1,2,2
123,4_D.v1.l1.ds1.l_combo10.ds_combo4.idays60.odays7,2,2
124,4_D.v1.l1.ds1.l_combo11.ds_combo2.idays30.odays1,1,1
125,4_D.v1.l1.ds1.l_combo11.ds_combo2.idays30.odays7,1,1
126,4_D.v1.l1.ds1.l_combo11.ds_combo2.idays60.odays1,1,1
127,4_D.v1.l1.ds1.l_combo11.ds_combo2.idays60.odays7,1,1
128,4_D.v1.l1.ds1.l_combo11.ds_combo3.idays30.odays1,6,6
129,4_D.v1.l1.ds1.l_combo11.ds_combo3.idays30.odays7,6,6
130,4_D.v1.l1.ds1.l_combo11.ds_combo3.idays60.odays1,6,6
131,4_D.v1.l1.ds1.l_combo11.ds_combo3.idays60.odays7,6,6
132,4_D.v1.l1.ds1.l_combo11.ds_combo4.idays30.odays1,2,2
133,4_D.v1.l1.ds1.l_combo11.ds_combo4.idays30.odays7,2,2
134,4_D.v1.l1.ds1.l_combo11.ds_combo4.idays60.odays1,2,2
135,4_D.v1.l1.ds1.l_combo11.ds_combo4.idays60.odays7,2,2
136,4_D.v1.l1.ds1.l_combo12.ds_combo2.idays30.odays1,1,1
137,4_D.v1.l1.ds1.l_combo12.ds_combo2.idays30.odays7,1,1
138,4_D.v1.l1.ds1.l_combo12.ds_combo2.idays60.odays1,1,1
139,4_D.v1.l1.ds1.l_combo12.ds_combo2.idays60.odays7,1,1
140,4_D.v1.l1.ds1.l_combo12.ds_combo3.idays30.odays1,6,6
141,4_D.v1.l1.ds1.l_combo12.ds_combo3.idays30.odays7,6,6
142,4_D.v1.l1.ds1.l_combo12.ds_combo3.idays60.odays1,6,6
143,4_D.v1.l1.ds1.l_combo12.ds_combo3.idays60.odays7,6,6
144,4_D.v1.l1.ds1.l_combo12.ds_combo4.idays30.odays1,2,2
145,4_D.v1.l1.ds1.l_combo12.ds_combo4.idays30.odays7,2,2
146,4_D.v1.l1.ds1.l_combo12.ds_combo4.idays60.odays1,2,2
147,4_D.v1.l1.ds1.l_combo12.ds_combo4.idays60.odays7,2,2
148,4_D.v1.l1.ds1.l_combo13.ds_combo2.idays30.odays1,1,1
149,4_D.v1.l1.ds1.l_combo13.ds_combo2.idays30.odays7,1,1
150,4_D.v1.l1.ds1.l_combo13.ds_combo2.idays60.odays1,1,1
151,4_D.v1.l1.ds1.l_combo13.ds_combo2.idays60.odays7,1,1
152,4_D.v1.l1.ds1.l_combo13.ds_combo3.idays30.odays1,6,6
153,4_D.v1.l1.ds1.l_combo13.ds_combo3.idays30.odays7,6,6
154,4_D.v1.l1.ds1.l_combo13.ds_combo3.idays60.odays1,6,6
155,4_D.v1.l1.ds1.l_combo13.ds_combo3.idays60.odays7,6,6
156,4_D.v1.l1.ds1.l_combo13.ds_combo4.idays30.odays1,2,2
157,4_D.v1.l1.ds1.l_combo13.ds_combo4.idays30.odays7,2,2
158,4_D.v1.l1.ds1.l_combo13.ds_combo4.idays60.odays1,2,2
159,4_D.v1.l1.ds1.l_combo13.ds_combo4.idays60.odays7,2,2
160,4_D.v1.l1.ds1.l_combo14.ds_combo2.idays30.odays1,1,1
161,4_D.v1.l1.ds1.l_combo14.ds_combo2.idays30.odays7,1,1
162,4_D.v1.l1.ds1.l_combo14.ds_combo2.idays60.odays1,1,1
163,4_D.v1.l1.ds1.l_combo14.ds_combo2.idays60.odays7,1,1
164,4_D.v1.l1.ds1.l_combo14.ds_combo3.idays30.odays1,6,6
165,4_D.v1.l1.ds1.l_combo14.ds_combo3.idays30.odays7,6,6
166,4_D.v1.l1.ds1.l_combo14.ds_combo3.idays60.odays1,6,6
167,4_D.v1.l1.ds1.l_combo14.ds_combo3.idays60.odays7,6,6
168,4_D.v1.l1.ds1.l_combo14.ds_combo4.idays30.odays1,2,2
169,4_D.v1.l1.ds1.l_combo14.ds_combo4.idays30.odays7,2,2
170,4_D.v1.l1.ds1.l_combo14.ds_combo4.idays60.odays1,2,2
171,4_D.v1.l1.ds1.l_combo14.ds_combo4.idays60.odays7,2,2
