,dataset_name,input_size,output_size
80,22_H.v1.l1.ds1.l_combo6.ds_combo4.idays30.odays1,0,0
81,22_H.v1.l1.ds1.l_combo6.ds_combo4.idays30.odays7,0,0
82,22_H.v1.l1.ds1.l_combo6.ds_combo4.idays60.odays1,0,0
83,22_H.v1.l1.ds1.l_combo6.ds_combo4.idays60.odays7,0,0
84,22_H.v1.l1.ds1.l_combo7.ds_combo2.idays30.odays1,1,1
85,22_H.v1.l1.ds1.l_combo7.ds_combo2.idays30.odays7,1,1
86,22_H.v1.l1.ds1.l_combo7.ds_combo2.idays60.odays1,1,1
87,22_H.v1.l1.ds1.l_combo7.ds_combo2.idays60.odays7,1,1
88,22_H.v1.l1.ds1.l_combo7.ds_combo3.idays30.odays1,6,6
89,22_H.v1.l1.ds1.l_combo7.ds_combo3.idays30.odays7,6,6
90,22_H.v1.l1.ds1.l_combo7.ds_combo3.idays60.odays1,6,6
91,22_H.v1.l1.ds1.l_combo7.ds_combo3.idays60.odays7,6,6
92,22_H.v1.l1.ds1.l_combo7.ds_combo4.idays30.odays1,2,2
93,22_H.v1.l1.ds1.l_combo7.ds_combo4.idays30.odays7,2,2
94,22_H.v1.l1.ds1.l_combo7.ds_combo4.idays60.odays1,2,2
95,22_H.v1.l1.ds1.l_combo7.ds_combo4.idays60.odays7,2,2
96,22_H.v1.l1.ds1.l_combo8.ds_combo2.idays30.odays1,1,1
97,22_H.v1.l1.ds1.l_combo8.ds_combo2.idays30.odays7,1,1
98,22_H.v1.l1.ds1.l_combo8.ds_combo2.idays60.odays1,1,1
99,22_H.v1.l1.ds1.l_combo8.ds_combo2.idays60.odays7,1,1
100,22_H.v1.l1.ds1.l_combo8.ds_combo3.idays30.odays1,6,6
101,22_H.v1.l1.ds1.l_combo8.ds_combo3.idays30.odays7,6,6
102,22_H.v1.l1.ds1.l_combo8.ds_combo3.idays60.odays1,6,6
103,22_H.v1.l1.ds1.l_combo8.ds_combo3.idays60.odays7,6,6
104,22_H.v1.l1.ds1.l_combo8.ds_combo4.idays30.odays1,2,2
105,22_H.v1.l1.ds1.l_combo8.ds_combo4.idays30.odays7,2,2
106,22_H.v1.l1.ds1.l_combo8.ds_combo4.idays60.odays1,2,2
107,22_H.v1.l1.ds1.l_combo8.ds_combo4.idays60.odays7,2,2
108,22_H.v1.l1.ds1.l_combo9.ds_combo2.idays30.odays1,1,1
109,22_H.v1.l1.ds1.l_combo9.ds_combo2.idays30.odays7,1,1
110,22_H.v1.l1.ds1.l_combo9.ds_combo2.idays60.odays1,1,1
111,22_H.v1.l1.ds1.l_combo9.ds_combo2.idays60.odays7,1,1
112,22_H.v1.l1.ds1.l_combo9.ds_combo3.idays30.odays1,2,2
113,22_H.v1.l1.ds1.l_combo9.ds_combo3.idays30.odays7,2,2
114,22_H.v1.l1.ds1.l_combo9.ds_combo3.idays60.odays1,2,2
115,22_H.v1.l1.ds1.l_combo9.ds_combo3.idays60.odays7,2,2
116,22_H.v1.l1.ds1.l_combo9.ds_combo4.idays30.odays1,2,2
117,22_H.v1.l1.ds1.l_combo9.ds_combo4.idays30.odays7,2,2
118,22_H.v1.l1.ds1.l_combo9.ds_combo4.idays60.odays1,2,2
119,22_H.v1.l1.ds1.l_combo9.ds_combo4.idays60.odays7,2,2
120,22_H.v1.l1.ds1.l_combo10.ds_combo2.idays30.odays1,1,1
121,22_H.v1.l1.ds1.l_combo10.ds_combo2.idays30.odays7,1,1
122,22_H.v1.l1.ds1.l_combo10.ds_combo2.idays60.odays1,1,1
123,22_H.v1.l1.ds1.l_combo10.ds_combo2.idays60.odays7,1,1
124,22_H.v1.l1.ds1.l_combo10.ds_combo3.idays30.odays1,2,2
125,22_H.v1.l1.ds1.l_combo10.ds_combo3.idays30.odays7,2,2
126,22_H.v1.l1.ds1.l_combo10.ds_combo3.idays60.odays1,2,2
127,22_H.v1.l1.ds1.l_combo10.ds_combo3.idays60.odays7,2,2
128,22_H.v1.l1.ds1.l_combo10.ds_combo4.idays30.odays1,2,2
129,22_H.v1.l1.ds1.l_combo10.ds_combo4.idays30.odays7,2,2
130,22_H.v1.l1.ds1.l_combo10.ds_combo4.idays60.odays1,2,2
131,22_H.v1.l1.ds1.l_combo10.ds_combo4.idays60.odays7,2,2
132,22_H.v1.l1.ds1.l_combo11.ds_combo2.idays30.odays1,1,1
133,22_H.v1.l1.ds1.l_combo11.ds_combo2.idays30.odays7,1,1
134,22_H.v1.l1.ds1.l_combo11.ds_combo2.idays60.odays1,1,1
135,22_H.v1.l1.ds1.l_combo11.ds_combo2.idays60.odays7,1,1
136,22_H.v1.l1.ds1.l_combo11.ds_combo3.idays30.odays1,6,6
137,22_H.v1.l1.ds1.l_combo11.ds_combo3.idays30.odays7,6,6
138,22_H.v1.l1.ds1.l_combo11.ds_combo3.idays60.odays1,6,6
139,22_H.v1.l1.ds1.l_combo11.ds_combo3.idays60.odays7,6,6
140,22_H.v1.l1.ds1.l_combo11.ds_combo4.idays30.odays1,2,2
141,22_H.v1.l1.ds1.l_combo11.ds_combo4.idays30.odays7,2,2
142,22_H.v1.l1.ds1.l_combo11.ds_combo4.idays60.odays1,2,2
143,22_H.v1.l1.ds1.l_combo11.ds_combo4.idays60.odays7,2,2
144,22_H.v1.l1.ds1.l_combo12.ds_combo2.idays30.odays1,1,1
145,22_H.v1.l1.ds1.l_combo12.ds_combo2.idays30.odays7,1,1
146,22_H.v1.l1.ds1.l_combo12.ds_combo2.idays60.odays1,1,1
147,22_H.v1.l1.ds1.l_combo12.ds_combo2.idays60.odays7,1,1
148,22_H.v1.l1.ds1.l_combo12.ds_combo3.idays30.odays1,6,6
149,22_H.v1.l1.ds1.l_combo12.ds_combo3.idays30.odays7,6,6
150,22_H.v1.l1.ds1.l_combo12.ds_combo3.idays60.odays1,6,6
151,22_H.v1.l1.ds1.l_combo12.ds_combo3.idays60.odays7,6,6
152,22_H.v1.l1.ds1.l_combo12.ds_combo4.idays30.odays1,2,2
153,22_H.v1.l1.ds1.l_combo12.ds_combo4.idays30.odays7,2,2
154,22_H.v1.l1.ds1.l_combo12.ds_combo4.idays60.odays1,2,2
155,22_H.v1.l1.ds1.l_combo12.ds_combo4.idays60.odays7,2,2
156,22_H.v1.l1.ds1.l_combo13.ds_combo2.idays30.odays1,1,1
157,22_H.v1.l1.ds1.l_combo13.ds_combo2.idays30.odays7,1,1
158,22_H.v1.l1.ds1.l_combo13.ds_combo2.idays60.odays1,1,1
159,22_H.v1.l1.ds1.l_combo13.ds_combo2.idays60.odays7,1,1
160,22_H.v1.l1.ds1.l_combo13.ds_combo3.idays30.odays1,6,6
161,22_H.v1.l1.ds1.l_combo13.ds_combo3.idays30.odays7,6,6
162,22_H.v1.l1.ds1.l_combo13.ds_combo3.idays60.odays1,6,6
163,22_H.v1.l1.ds1.l_combo13.ds_combo3.idays60.odays7,6,6
164,22_H.v1.l1.ds1.l_combo13.ds_combo4.idays30.odays1,2,2
165,22_H.v1.l1.ds1.l_combo13.ds_combo4.idays30.odays7,2,2
166,22_H.v1.l1.ds1.l_combo13.ds_combo4.idays60.odays1,2,2
167,22_H.v1.l1.ds1.l_combo13.ds_combo4.idays60.odays7,2,2
168,22_H.v1.l1.ds1.l_combo14.ds_combo2.idays30.odays1,1,1
169,22_H.v1.l1.ds1.l_combo14.ds_combo2.idays30.odays7,1,1
170,22_H.v1.l1.ds1.l_combo14.ds_combo2.idays60.odays1,1,1
171,22_H.v1.l1.ds1.l_combo14.ds_combo2.idays60.odays7,1,1
172,22_H.v1.l1.ds1.l_combo14.ds_combo3.idays30.odays1,6,6
173,22_H.v1.l1.ds1.l_combo14.ds_combo3.idays30.odays7,6,6
174,22_H.v1.l1.ds1.l_combo14.ds_combo3.idays60.odays1,6,6
175,22_H.v1.l1.ds1.l_combo14.ds_combo3.idays60.odays7,6,6
176,22_H.v1.l1.ds1.l_combo14.ds_combo4.idays30.odays1,2,2
177,22_H.v1.l1.ds1.l_combo14.ds_combo4.idays30.odays7,2,2
178,22_H.v1.l1.ds1.l_combo14.ds_combo4.idays60.odays1,2,2
179,22_H.v1.l1.ds1.l_combo14.ds_combo4.idays60.odays7,2,2
